,AAPL,MSFT,GOOGL,TSLA
2025-02-17,8011.8660174512515,10432.8367057857,2504.0890176317184,2548.537067808412
2025-02-18,7889.531655025591,10330.624876460985,2489.335285252594,2590.7885560074974
2025-02-19,7991.603378542618,10476.21891320582,2505.556350360477,2572.238806907734
2025-02-20,7850.069776093534,10530.819488331505,2491.2436075271953,2628.165909087815
2025-02-21,7879.415258543699,10665.595260815408,2503.580030925835,2720.3849990613944
2025-02-24,7652.591821782547,10772.81273825486,2583.0417273221196,2707.233671035762
2025-02-25,7504.807644058444,10645.437318690401,2618.3726002495446,2690.7969793952097
2025-02-26,7531.577170167829,10562.523728015665,2607.1756852398858,2751.1107423384215
2025-02-27,7619.6513473672085,10687.440294496806,2655.760922137355,2817.9918182220545
2025-02-28,7643.961378784583,10791.915031284641,2641.151007665856,2797.6375033066497
2025-03-03,7635.462173611437,10795.253137168658,2562.0511003785464,2781.747026044546
2025-03-04,7605.754183479871,10821.007100965082,2524.912810321382,2771.72994097557
2025-03-05,7441.856714022177,11035.194460976076,2455.6463975150605,2717.575690612639
2025-03-06,7366.202429972552,10944.2428599831,2444.249524822141,2681.8445553618685
2025-03-07,7319.979191242315,11041.000900671239,2446.4757815495227,2643.1520468021654
2025-03-10,7440.717098164906,11014.552992192845,2509.5557687808455,2614.395873047799
2025-03-11,7483.833540013244,10985.641660561472,2523.469494884221,2614.7098999284863
2025-03-12,7290.733498477213,11173.77039331801,2516.7994720128904,2625.5780293659145
2025-03-13,7330.887190289516,11319.336492120514,2549.737634675449,2688.3391762858855
2025-03-14,7293.301202770323,11464.810415559843,2466.825603920265,2649.8256298912347
2025-03-17,7224.002127675061,11696.792472553838,2477.1524887194214,2690.677787017321
2025-03-18,7295.015194706285,11708.139170404025,2507.4183117200146,2683.8035866051323
2025-03-19,7412.632207739972,11835.608384592162,2453.456519822252,2683.5780951836364
2025-03-20,7521.079482690066,11788.347139734049,2497.1701758782374,2712.5155295194936
2025-03-21,7431.394542956681,11853.492859483975,2511.507008961704,2668.635045005117
2025-03-24,7401.880944571741,11838.255961598968,2497.536479553006,2685.7219328646006
2025-03-25,7443.617092429315,11863.407221405918,2522.9148550161403,2694.226052229806
2025-03-26,7557.547137507676,11977.29492722918,2610.543137839777,2715.939706359609
2025-03-27,7508.3314172042965,11838.384351038825,2619.428065550508,2729.5547513130286
2025-03-28,7492.515303828807,12217.972895431009,2630.9580500479606,2831.934649691698
2025-03-31,7373.281735409684,12041.925022573021,2614.6222230805824,2806.7735744333886
2025-04-01,7246.027443114533,11830.847294757279,2583.0809722904933,2786.338311235191
2025-04-02,7339.320561620674,12044.498754328335,2617.0283933149894,2762.2088328466684
2025-04-03,7493.693694106568,12195.83847036361,2585.2284916832023,2741.099899588499
2025-04-04,7490.7927461246345,12318.465559112252,2589.795367130603,2716.792446112567
2025-04-07,7608.7648775478665,12443.142481500188,2573.042230295771,2767.137886501766
2025-04-08,7655.356564333745,12449.552954005905,2593.327014904203,2828.0327582672367
2025-04-09,7586.649824710746,12290.733906390624,2608.1264555079383,2805.8061546172567
2025-04-10,7633.123110039577,12313.370987626065,2650.5550169647495,2772.752070824454
2025-04-11,7814.625079825196,12197.012480036705,2632.1533028678555,2794.321005099983
2025-04-14,7815.978503693529,12384.082667660814,2623.368379886383,2773.160271777629
2025-04-15,8004.99357268701,12365.601229330969,2586.7253034699825,2801.4672601730967
2025-04-16,7696.162959230385,12221.343794890505,2571.3395449768277,2812.0015517817096
2025-04-17,7796.581674161962,12171.218788596636,2587.741768603222,2750.0902598359353
2025-04-18,7812.393038420106,12255.398011352057,2618.994210508397,2815.913281719379
2025-04-21,7783.01918438576,12160.655661495588,2584.666334741247,2893.8109342960106
2025-04-22,7799.398874038869,12019.529115627403,2620.2629255744096,2869.318586264394
2025-04-23,7572.573021920226,12072.251134960456,2675.4603961011035,2854.729626459455
2025-04-24,7553.178915639513,12125.47139174553,2694.0160603751583,2869.065966061946
2025-04-25,7599.204913967846,12042.202831001692,2771.8430637106285,2885.5738724345406
2025-04-28,7773.289322927452,11966.02692196457,2741.721420767972,2916.2128764351614
2025-04-29,7718.632998895866,12016.56547258504,2692.5703982357063,3006.3116704454897
2025-04-30,7630.78163797849,11764.510964861962,2622.7382482617923,3000.5740352597195
2025-05-01,7579.062090790461,11524.946073071009,2683.5576286725695,2966.8900255197204
2025-05-02,7688.826311850708,11409.406931220443,2711.9148170887383,2907.735400086595
2025-05-05,7732.542822090816,11381.485210483153,2711.6997157684436,2878.0488822859434
2025-05-06,7676.953375459794,11443.184141156527,2725.141359253889,2878.7985365409186
2025-05-07,7741.895133977202,11705.126014702731,2681.206539538106,2958.479852299883
2025-05-08,7759.077421756112,11864.644894356941,2781.616402231727,2937.7677054975725
2025-05-09,7877.7589258889975,11845.270806775785,2789.1391993443317,2949.8800370982217
2025-05-12,7800.858450991994,11851.001946071345,2795.861020844896,2951.422037378329
2025-05-13,7768.5400342872545,11681.93627444133,2828.456568687865,3006.3122907795246
2025-05-14,7728.868460827696,11687.74487322131,2851.0561194641014,3122.593180937284
2025-05-15,7565.210650219855,11646.229668140997,2862.8484047844813,3100.1567846878743
2025-05-16,7604.720566534464,11711.69957767336,2831.1385190807996,3079.817226467699
2025-05-19,7640.459174960855,11575.553836804533,2853.379166835723,3130.468250272118
2025-05-20,7647.055389543675,11674.83531144056,2936.175648954556,3164.9503501590343
2025-05-21,7626.184609181769,11952.47029204892,2997.7497497474246,3255.1202912915496
2025-05-22,7470.319988451996,11942.443034844373,3071.76501253431,3286.2112388035935
2025-05-23,7429.126548854626,12023.903336923502,3050.653276071869,3271.1144435647475
2025-05-26,7396.866357070847,12157.97567865191,3007.8045683610067,3302.7073463431607
2025-05-27,7313.77802173007,12094.546811800841,3004.5394312688063,3360.279488768952
2025-05-28,7301.96545062801,12144.927382378777,3009.4670180425983,3404.3374785315887
2025-05-29,7352.11433591362,12157.023540237877,3061.289953228883,3432.9890936644997
2025-05-30,7566.081534467277,12184.682769640174,2986.0527943165016,3490.6981327889944
2025-06-02,7592.045413686988,12053.305096410695,3056.9900696030204,3554.7607573509435
2025-06-03,7627.569569443383,12067.570486879458,3052.2387553802046,3631.359657371897
2025-06-04,7625.297382125529,12167.595823775886,3035.1937761828967,3669.668488742631
2025-06-05,7412.095240558117,12442.448139582471,2991.608868448507,3663.4849171064725
2025-06-06,7415.25975090256,12631.743927664602,2919.8156308056036,3674.5682490160702
2025-06-09,7428.095748927657,13050.17434147734,2958.284582317811,3744.110210386629
2025-06-10,7708.722729146869,12910.802171223582,2963.99485798398,3701.339222368801
2025-06-11,7692.904481015103,13090.497693416199,2909.1135516594613,3724.892771160695
2025-06-12,7734.13503305299,13137.44644801835,2855.0336085299637,3706.030896187426
2025-06-13,7736.599082245271,13579.998601667416,2843.049605183496,3710.739196872254
2025-06-16,7607.490908243628,13426.785269088625,2916.6206730677845,3785.0243856057696
2025-06-17,7744.330363990149,13269.01104176118,2907.728625179389,3799.0729051326216
2025-06-18,7838.246170390748,13160.963543209462,2844.6335324526935,3804.9409266602825
2025-06-19,7937.92082617724,12752.87540951973,2836.5684945723683,3730.5662312635504
2025-06-20,7836.41928727475,12663.19169282495,2827.386637955403,3775.510965803683
2025-06-23,8008.026946486602,12529.846120446768,2715.4320778020606,3815.3013845696332
2025-06-24,7846.520881654801,12568.884742896642,2715.5551433411256,3942.3835973655496
2025-06-25,7922.361624971889,12644.159896374516,2708.4910355586107,3927.58386968514
2025-06-26,8189.522891860894,13010.943657531947,2739.1205176808235,3943.894529287696
2025-06-27,8074.955341510097,13207.73256184084,2817.467196879015,3962.073016987192
2025-06-30,8013.3997698716785,13104.948507017823,2867.5333585566527,4059.275513030768
2025-07-01,8032.384619775128,12939.801878301492,2858.474927249695,4057.022349391983
2025-07-02,7978.769717202573,13046.633915754792,2813.5379967097083,4077.561492228074
2025-07-03,7800.206969695329,12799.748794899911,2924.6182045147975,4118.331662227228
2025-07-04,7815.117739135212,13162.68596957688,2929.7989266428567,4133.496506815099
2025-07-07,7697.512024263293,13407.21798371407,2933.007073716501,4109.4790828397
2025-07-08,7759.037296579403,13324.781779649302,2934.553105588698,4125.096505297047
2025-07-09,7658.9500022268185,12994.259209342454,2945.8898342084153,4195.208263566811
2025-07-10,7843.866594493782,13269.775530461498,2942.14688842067,4134.365624864066
2025-07-11,7758.752532238878,13258.889906506854,2919.471278046695,4146.323494410136
2025-07-14,7728.258830854223,13517.01311231451,2898.152732751732,4106.514136755321
2025-07-15,7829.548275640397,13205.948794375756,2899.3476873001764,4183.83698260758
2025-07-16,7692.089398446946,13099.190773739241,2878.342400876438,4092.038311512493
2025-07-17,7725.329712796889,13112.134345795563,2850.182937424825,4061.452930820692
2025-07-18,7883.849851766109,13133.337953748825,2857.3335979117846,4088.1389808463878
2025-07-21,7700.9687027770615,13056.69615239674,2849.020630724647,4187.882108713512
2025-07-22,7729.367923894904,13190.67075105834,2915.910317569624,4187.597269081416
2025-07-23,7766.618881234287,12991.582071454446,2802.6464943807914,4156.580450361294
2025-07-24,7864.877726342597,12975.841417806258,2851.1230047460176,4277.709207834271
2025-07-25,7726.241578478665,13011.284246528916,2907.057165085402,4188.761963771373
2025-07-28,7580.394000025406,13123.786578773837,2819.34858818061,4054.503130097914
2025-07-29,7646.813305623532,13276.115493259043,2807.4863158413177,4085.046023293519
2025-07-30,7688.0338908637,13064.575937645795,2794.471298360702,4058.105037864945
2025-07-31,7724.1377029287205,12776.20154488331,2738.0957364443802,3999.750378924353
2025-08-01,7771.551239529411,13033.089933778496,2708.727979504702,4046.0154251515455
2025-08-04,7699.619242596514,13110.366663965418,2666.162821500509,4064.6334570134277
2025-08-05,7733.738500961929,12975.594561142312,2738.766548571094,4034.0930479198632
2025-08-06,7775.086918593492,13289.833495052053,2779.8085724755488,3960.4540879240517
2025-08-07,7699.187020831043,13325.562616853145,2835.4788594537586,4016.0596379727613
2025-08-08,7922.023652140734,13574.027302001812,2868.8846038729184,4059.0687374569707
2025-08-11,7985.928073809481,13600.79477327928,2823.049606775712,4056.923711253785
2025-08-12,7850.906453724463,14034.29737682797,2803.554489812355,4173.201898998632
2025-08-13,7935.800964999526,14417.365590908797,2826.839840786255,4110.243986783185
2025-08-14,7827.459302088649,14377.479908306163,2777.7547132845916,4020.168326197874
2025-08-15,7927.471948812497,14600.969903080184,2810.1596125601673,3982.3476403016684
2025-08-18,8072.962800816579,14756.535179718743,2802.765880076441,3983.5025953950912
2025-08-19,7981.467867775582,15073.892279990137,2789.7454112478226,4001.933566317496
2025-08-20,8104.624314036033,14870.482260478382,2822.2293683780454,3991.37293395038
2025-08-21,8162.769296262213,15038.12248655565,2843.809637835624,4016.3725553978948
2025-08-22,8271.46808124944,15291.693430939717,2831.214448729829,3944.930993279301
2025-08-25,8514.982809377692,14903.396663902351,2883.2475828210677,4034.263567794242
2025-08-26,8492.082066540768,14653.652691540943,2839.3513131828377,4033.2916721432434
2025-08-27,8404.513751446164,14219.989555065198,2868.4072930450457,4104.89760153471
2025-08-28,8300.755746436997,14176.705390724532,2896.7865281039567,4130.0938203975065
2025-08-29,8207.479966011695,14343.46973944947,2886.233346560103,4162.5209625124535
2025-09-01,8206.22036995961,14681.092241712913,2903.247841337557,4202.271229352758
2025-09-02,8256.469196879489,14712.178027715145,2851.684061963751,4234.719526825795
2025-09-03,8299.066532898447,15086.42845790635,2894.086639555554,4279.818219462953
2025-09-04,8410.436514636782,14789.381339134923,2888.988122932158,4369.476638717851
2025-09-05,8420.61132383671,14426.50935596753,2869.267630103529,4386.79100839209
2025-09-08,8612.775494982552,14429.170536357842,2917.335949877766,4437.909127896397
2025-09-09,8587.374286998922,14527.023205506819,2889.4912895185626,4436.464896569217
2025-09-10,8946.550379990786,14534.767683058413,2831.402719623544,4536.8411917376825
2025-09-11,9039.697072086092,14098.940098949684,2768.1973640749075,4495.467785157506
2025-09-12,8932.775677312986,14094.605781405866,2796.210215769507,4621.536371121094
2025-09-15,8798.506378896032,13833.365946380412,2745.3915097238423,4623.523329341099
2025-09-16,8871.290393410683,13986.644023495623,2820.497573175573,4529.081401825461
2025-09-17,8850.764104031514,14078.07649187405,2735.3445294447947,4542.486212543539
2025-09-18,8954.770189518105,13894.25737558131,2807.798126321643,4500.810278822341
2025-09-19,9027.685007335118,13801.666031199018,2819.6168921846256,4562.262794282323
2025-09-22,9027.274192275048,13596.831706386043,2818.4784179419926,4522.377521418988
2025-09-23,8922.087910691871,13598.322814372988,2798.399763707016,4496.858200930732
2025-09-24,8728.746878403193,13807.463820621777,2818.09999086678,4374.137439047272
2025-09-25,8679.499092221997,13617.88473410485,2819.4841887612274,4349.0784737097565
2025-09-26,8800.18412867619,13735.261698525666,2869.1301027267987,4195.55790256818
2025-09-29,8837.786940987124,13640.593975897662,2877.091841255502,4100.331362333097
2025-09-30,8682.050944703384,13492.885215552054,2886.640916135955,4151.465347734839
2025-10-01,8713.871656949605,13485.625306306672,2873.977850554847,4204.82995701003
2025-10-02,8773.562429111407,13290.645964361953,2874.5990354855503,4236.1651443566425
2025-10-03,8666.659981437868,13194.53480015208,2890.9562996977447,4179.267550249645
2025-10-06,8695.971072746748,12971.652805761085,2819.9071433177705,4180.77419573828
2025-10-07,8712.947613048056,13367.9364974749,2765.9237389133846,4185.059747145422
2025-10-08,8572.995630990243,13389.471946256423,2799.753713219038,4116.870702866212
2025-10-09,8628.306538375135,13263.464517987888,2809.9670210990967,4214.176745020162
2025-10-10,8710.272360671157,13320.465220516317,2805.26910455389,4274.221634769134
2025-10-13,8861.278584488035,13312.551239116487,2809.1047707250823,4264.717202593531
2025-10-14,9011.04087640688,13282.986452437171,2826.823056012523,4271.1015314963415
2025-10-15,8834.70929369893,13419.922735505566,2807.0360099087866,4289.1357894294215
2025-10-16,8720.142527446636,13587.164344139506,2777.3516100156435,4162.49283583097
2025-10-17,8797.124178868204,13494.024067871107,2788.572600888715,4151.648863488619
2025-10-20,8874.646299864344,13392.389087446316,2750.7311989110435,4113.767802547967
2025-10-21,8953.045480124392,13351.97851452801,2770.624868087271,4056.520803473426
2025-10-22,9480.399952509984,12905.788165018737,2702.9454787400505,4043.92436355748
2025-10-23,9572.147038583476,12626.84672866705,2747.683365375008,4157.47571597244
2025-10-24,9745.887308700245,12899.842128265,2770.2310850548697,4202.084450835854
2025-10-27,9896.267058042691,13232.587904717042,2783.972794815675,4170.788844329122
2025-10-28,10004.075405267178,13198.016847350467,2828.135889885306,4211.294347224235
2025-10-29,9968.029291338782,13327.01756549226,2901.9728966838475,4304.432290033932
2025-10-30,10092.762817963832,13404.281919608338,2949.4038195728162,4368.991567445555
2025-10-31,9987.186129947437,14038.504946579165,2871.2995708383482,4377.844021414005
2025-11-03,9963.041017289857,14290.191385161641,2819.446816225311,4340.328604869875
2025-11-04,9901.839465804256,14279.02832802451,2796.2295627043727,4390.723918947779
2025-11-05,9925.293274925716,14090.65100204607,2800.513065354011,4421.646910313705
2025-11-06,10281.24727035111,13767.224758159866,2825.460958476345,4486.076241776742
2025-11-07,10005.066145292407,13825.024020916913,2797.9415669761806,4533.960377121271
2025-11-10,10119.556083482548,13684.064525237016,2808.995660923596,4610.550685474207
2025-11-11,9886.416491826296,13407.89838344329,2780.404226776215,4578.847110827336
2025-11-12,9827.85099356194,13293.34867269457,2758.111991455596,4674.618524945843
2025-11-13,9999.762975542666,13093.082352468993,2703.1101398653145,4693.887592252524
2025-11-14,10021.014401273149,13439.631590486673,2668.8144136585133,4845.452780199312
2025-11-17,9870.676595244304,13633.00791454775,2617.809762832888,4801.001081587467
2025-11-18,9776.286143036643,13647.285116600866,2582.5445756746485,4931.618553467484
2025-11-19,9887.381249785656,13966.207553275151,2626.381704429168,4952.027704978355
2025-11-20,9790.654899059684,13998.79373581103,2592.0593822304027,4909.447306467533
2025-11-21,9833.954023688591,13834.396848936367,2697.456009156379,4879.584753118686
2025-11-24,9852.266013716348,14166.773798749062,2720.595622069555,4861.888116868036
2025-11-25,9767.610030491527,14298.03060896344,2731.3528782118883,4898.565982420148
2025-11-26,10093.296843156077,14092.506403477626,2699.4206970641403,4942.784960107209
2025-11-27,10201.255762688028,14069.003417412432,2730.9822255049403,4906.118468421381
2025-11-28,9903.512744352103,13900.96276676346,2710.6519000445473,4910.165629740922
2025-12-01,9943.027558066313,13629.215193557025,2718.8470466993044,5073.8078011331645
2025-12-02,9856.217894211268,13834.863052841334,2826.50620570712,5211.354860147449
2025-12-03,9994.062171327298,14247.69901829311,2825.822518697448,5251.710911610745
2025-12-04,9887.266902507192,13965.928337197069,2877.933621974843,5261.016897547553
2025-12-05,9882.16326570018,14100.69119966,2851.0457140267204,5276.828009209247
2025-12-08,9968.954330899098,13980.104204505644,2852.9928677482417,5331.7627342593005
2025-12-09,10110.483986835676,13894.879148853805,2932.2282480432573,5256.418661297298
2025-12-10,9940.720791284693,13788.273873683924,2908.210754177647,5242.504868697216
2025-12-11,9902.936551936515,13626.354054931007,2990.813511123163,5117.66930333241
2025-12-12,9844.462760880217,13652.888817747811,3026.2120818336466,5154.556616305219
2025-12-15,9760.021624038536,13499.4052341019,3004.3792045052664,5210.897731568049
2025-12-16,10030.444013827786,13570.711650195772,3036.5604716377393,5179.515309158236
2025-12-17,10103.696220956857,13577.153533772764,3084.5884689129325,5308.1644381287015
2025-12-18,9925.041929379862,13545.206028072962,3117.1565903981486,5217.101293366544
2025-12-19,10073.937810583646,13377.525268318448,3047.583963609425,5108.942895885847
2025-12-22,10407.076678238656,13278.33715376651,3018.1137609289317,5132.463515345888
2025-12-23,10581.155222462286,13445.256862130569,3010.650512707111,5219.440476482519
2025-12-24,10353.156045688493,13562.992181477435,3011.0310111172994,5357.765048938217
2025-12-25,10290.853850352269,13381.010484716435,3042.815128569353,5327.560896849683
2025-12-26,10499.268362386092,13417.657320782408,3054.7254678726777,5420.414676283403
2025-12-29,10400.959699985622,13585.679487023734,2997.362288607056,5424.0682132992315
2025-12-30,10483.250803017509,13262.523794221815,3018.216593506717,5416.828031667059
2025-12-31,10618.243834190365,13387.296453253844,3049.6552293230347,5495.439252015505
2026-01-01,10483.991823614388,13271.109146834991,3079.1066365638703,5556.137901936758
2026-01-02,10487.875916526049,13401.462477226827,3132.914239534382,5431.777514354385
