,AAPL,MSFT,GOOGL,TSLA
2025-03-12,-14.226664723797489,6.416860888742959,-10.11430457096819,5.023121174636569
2025-03-13,-13.754268349535103,7.803204686862042,-8.93794161873397,7.533567051435419
2025-03-14,-14.196456437996208,9.188670624379448,-11.899085574276247,5.993025195649393
2025-03-17,-15.01173967441105,11.398023548131775,-11.530268260020671,7.627111480692839
2025-03-18,-14.176291826984889,11.506087337181192,-10.449346009999472,7.352143464205296
2025-03-19,-12.79256226188268,12.720079853258692,-12.376552863490996,7.343123807345453
2025-03-20,-11.516711968352178,12.269972759371894,-10.815350861491524,8.500621180779744
2025-03-21,-12.57182890639198,12.890408185561665,-10.303321108510566,6.7454018002046645
2025-03-24,-12.919047710920694,12.745294872371126,-10.80226858739264,7.428877314584015
2025-03-25,-12.428034206713946,12.984830680056358,-9.89589803513784,7.769042089192246
2025-03-26,-11.087680735203808,14.069475497420768,-6.766316505722248,8.637588254384365
2025-03-27,-11.666689209361225,12.74651762894119,-6.448997658910416,9.182190052521143
2025-03-28,-11.852761131425794,16.36164662315245,-6.037212498287126,13.277385987667923
2025-03-31,-13.255508995180188,14.685000214981159,-6.620634889979193,12.27094297733553
2025-04-01,-14.752618316299626,12.674736140545528,-7.747108132482383,11.453532449407655
2025-04-02,-13.655052216227359,14.709511945984133,-6.534700238750391,10.48835331386675
2025-04-03,-11.838897716393316,16.15084257489152,-7.670411011314194,9.643995983539956
2025-04-04,-11.873026516180774,17.31871961059288,-7.507308316764172,8.67169784450268
2025-04-07,-10.485119087672157,18.506118871430367,-8.105634632293901,10.685515460070638
2025-04-08,-9.93698159607359,18.567170990532446,-7.381178039135595,13.121310330689461
2025-04-09,-10.745296179873575,17.054608632291668,-6.852626589002197,12.232246184690254
2025-04-10,-10.198551646593213,17.270199882152994,-5.337320822687519,10.910082832978162
2025-04-11,-8.063234354997695,16.162023619397182,-5.99452489757658,11.772840203999312
2025-04-14,-8.047311721252603,17.943644453912523,-6.308272146914895,10.926410871105174
2025-04-15,-5.823605027211642,17.767630755533048,-7.616953447500618,12.058690406923866
2025-04-16,-9.456906361995465,16.39375042752862,-8.166444822256146,12.480062071268394
2025-04-17,-8.275509715741624,15.916369415206066,-7.5806511213134975,10.003610393437402
2025-04-18,-8.089493665645808,16.71807629859101,-6.464492481842965,12.636531268775153
2025-04-21,-8.435068418991055,15.815768204719882,-7.6904880449554565,15.752437371840422
2025-04-22,-8.242366187778016,14.471705863118123,-6.419181229485371,14.772743450575753
2025-04-23,-10.910905624467926,14.973820332956711,-4.44784299638915,14.189185058378207
2025-04-24,-11.139071580711601,15.480679921385999,-3.785140700887213,14.762638642477821
2025-04-25,-10.597589247437112,14.687646009539911,-1.0056048674775497,15.422954897381613
2025-04-28,-8.54953737732409,13.962161161567344,-2.0813778297152807,16.648515057406456
2025-04-29,-9.192552954166278,14.443480691286092,-3.836771491581925,20.252466817819602
2025-04-30,-10.226098376723646,12.042961570113908,-6.330776847793129,20.022961410388774
2025-05-01,-10.834563637759286,9.761391172104862,-4.1586561188368005,18.675601020788825
2025-05-02,-9.5432198605799,8.661018392575649,-3.145899389687923,16.309416003463806
2025-05-05,-9.028907975402156,8.395097242696693,-3.153581579698439,15.12195529143774
2025-05-06,-9.682901465178894,8.982706106252625,-2.673522883789692,15.151941461636742
2025-05-07,-8.918880776738803,11.477390616216487,-4.242623587924799,18.339194091995314
2025-05-08,-8.716736214633979,12.996618041494678,-0.6565570631526074,17.510708219902902
2025-05-09,-7.320483224835328,12.812102921674139,-0.3878857377024314,17.99520148392888
2025-05-12,-8.225194694211835,12.866685200679484,-0.14782068411085536,18.056881495133158
2025-05-13,-8.605411361326421,11.256535947060286,1.0163060245665934,20.25249163118099
2025-05-14,-9.07213575496828,11.31185593544104,1.8234328380036136,24.903727237491367
2025-05-15,-10.997521762119355,10.916473029914254,2.2445858851600553,24.006271387514964
2025-05-16,-10.532699217241603,11.53999597784152,1.1120899671714035,23.19268905870797
2025-05-19,-10.112245000460518,10.243369874328877,1.9063988155615386,25.218730010884727
2025-05-20,-10.034642475956767,11.188907728005336,4.8634160340912835,26.598014006361392
2025-05-21,-10.280181068449778,13.833050400465897,7.062491062408016,30.204811651661977
2025-05-22,-12.113882488800042,13.737552712803547,9.705893304796763,31.448449552143742
2025-05-23,-12.598511189945583,14.513365113557164,8.951902716852466,30.844577742589905
2025-05-26,-12.978042857990035,15.790244558589617,7.4215917271788,32.10829385372642
2025-05-27,-13.955552685528582,15.186160112388958,7.304979688171653,34.41117955075808
2025-05-28,-14.0945241102587,15.665975070274051,7.480964930092782,36.173499141263555
2025-05-29,-13.504537224545643,15.781176573694067,9.331784043888657,37.31956374657999
2025-05-30,-10.987276065090857,16.044597806096906,6.6447426541607735,39.627925311559785
2025-06-02,-10.681818662506027,14.793381870578038,9.17821677153643,42.19043029403775
2025-06-03,-10.263887418313134,14.929242732185322,9.00852697786445,45.25438629487588
2025-06-04,-10.290619033817293,15.881864988341764,8.399777720817747,46.786739549705224
2025-06-05,-12.798879522845674,18.49950609126163,6.843173873160979,46.539396684258904
2025-06-06,-12.761649989381652,20.302323120615263,4.279129671628712,46.982729960642814
2025-06-09,-12.610638247909911,24.287374680736562,5.653020797064667,49.76440841546517
2025-06-10,-9.309144362978007,22.960020678319836,5.856959213713586,48.05356889475203
2025-06-11,-9.49524139982232,24.671406603963785,3.8969125592664744,48.9957108464278
2025-06-12,-9.010176081729526,25.118537600174772,1.965486018927276,48.241235847497045
2025-06-13,-8.981187267702683,29.333320015880137,1.5374858994105844,48.42956787489015
2025-06-16,-10.500106961839673,27.87414541989166,4.165024038135168,51.400975424230765
2025-06-17,-8.890231011880601,26.37153373105885,3.8474508992639045,51.962916205304865
2025-06-18,-7.7853391718735505,25.342509935328206,1.5940547304533315,52.197637066411296
2025-06-19,-6.6126961626207015,21.455956281140274,1.3060176632988751,49.222649250542005
2025-06-20,-7.806831914414714,20.60182564595192,0.9780942126929482,51.02043863214733
2025-06-23,-5.787918276628212,19.331867813778736,-3.0202829356406946,52.61205538278533
2025-06-24,-7.687989627590575,19.703664218063267,-3.015887737816947,57.695343894621985
2025-06-25,-6.795745588566016,20.420570441662058,-3.2681773014781923,57.1033547874056
2025-06-26,-3.652671860460077,23.91374911935187,-2.1742672256848783,57.755781171507856
2025-06-27,-5.000525393998856,25.787929160388945,0.6238284599648036,58.482920679487684
2025-06-30,-5.7247085897449645,24.80903340016973,2.4119056627376123,62.37102052123071
2025-07-01,-5.501357414410258,23.236208364776132,2.088390258917694,62.280893975679334
2025-07-02,-6.132120974087374,24.253656340521836,0.48349988248959086,63.10245968912296
2025-07-03,-8.232859180054962,21.90236947523725,4.450650161242775,64.73326648908912
2025-07-04,-8.057438363115155,25.358913995970276,4.6356759515306045,65.33986027260397
2025-07-07,-9.441035008667143,27.687790321086393,4.750252632732188,64.379163313588
2025-07-08,-8.717208275536436,26.902683615707645,4.805468056739226,65.00386021188187
2025-07-09,-9.894705856155085,23.75484961278529,5.210351221729126,67.80833054267244
2025-07-10,-7.719216535367268,26.37881457582378,5.076674586452512,65.37462499456265
2025-07-11,-8.720558444248482,26.27514196673195,4.266831358810541,65.85293977640544
2025-07-14,-9.079307872303255,28.733458212519135,3.505454741133285,64.26056547021281
2025-07-15,-7.88766734540709,25.77094089881673,3.5481316892920223,67.35347930430318
2025-07-16,-9.50483060650652,24.75419784513564,2.797942888444216,63.681532460499724
2025-07-17,-9.11376808474248,24.877469959957743,1.7922477651723279,62.45811723282768
2025-07-18,-7.248825273339888,25.079409083322133,2.047628496849452,63.5255592338555
2025-07-21,-9.400368202622811,24.349487165683236,1.7507368115945443,67.51528434854049
2025-07-22,-9.066259718883485,25.625435724365154,4.139654198915155,67.50389076325665
2025-07-23,-8.628013161949566,23.729353061470903,0.0945176564568273,66.26321801445178
2025-07-24,-7.47202674891062,23.579442074345323,1.8258215980720527,71.10836831337086
2025-07-25,-9.103040253192173,23.916992824084925,3.823470181621502,67.55047855085492
2025-07-28,-10.818894117348165,24.98844360736987,0.6910210064503541,62.18012520391656
2025-07-29,-10.037490522076098,26.43919517389566,0.2673684229042017,63.40184093174075
2025-07-30,-9.55254246042706,24.424532739483773,-0.19745362997493077,62.32420151459781
2025-07-31,-9.127791730250346,21.67810995126962,-2.2108665555578444,59.99001515697411
2025-08-01,-8.56998541730104,24.124666035985666,-3.259715017689213,61.84061700606183
2025-08-04,-9.416244204746905,24.86063489490875,-4.779899232124684,62.585338280537094
2025-08-05,-9.014841165153765,23.577091058498212,-2.1869089796037744,61.36372191679451
2025-08-06,-8.528389193017748,26.56984281001955,-0.7211224115875492,58.418163516962075
2025-08-07,-9.421329166693615,26.910120160506157,1.2671021233485291,60.64238551891044
2025-08-08,-6.79972173952077,29.276450495255357,2.460164424032807,62.36274949827882
2025-08-11,-6.047905014006105,29.531378793135985,0.8232002419897189,62.276948450151394
2025-08-12,-7.636394662065149,33.659975017409224,0.12694606472696268,66.92807595994528
2025-08-13,-6.637635705887934,37.30824372294093,0.9585657423662353,64.40975947132743
2025-08-14,-7.9122435048394335,36.928380079106326,-0.7944745255503038,60.806733047914975
2025-08-15,-6.735624131617679,39.05685621981127,0.3628433057202729,59.29390561206673
2025-08-18,-5.023967049216715,40.53843028303565,0.09878143130148676,59.34010381580366
2025-08-19,-6.100378026169617,43.560878857048934,-0.3662353125777673,60.07734265269984
2025-08-20,-4.65147865839961,41.6236405759846,0.7939060135016218,59.654917358015204
2025-08-21,-3.967420043973957,43.22021415767288,1.5646299227008553,60.65490221591578
2025-08-22,-2.6886108088301053,45.6351755327592,1.1148017403510346,57.797239731172034
2025-08-25,0.176268345619901,41.937111084784284,2.9731279578952607,61.370542711769694
2025-08-26,-0.0931521583438899,39.558597062294695,1.4054040422442071,61.33166688572973
2025-08-27,-1.1233676300451245,35.428471953001896,2.4431176087516437,64.1959040613884
2025-08-28,-2.344050041917689,35.01624181642411,3.456661717998455,65.20375281590024
2025-08-29,-3.4414121645682916,36.60447370904259,3.0797623771465554,66.50083850049815
2025-09-01,-3.456230941651639,39.81992611155154,3.6874229049127516,68.09084917411035
2025-09-02,-2.8650682720060106,40.1159812163347,1.845859355848245,69.38878107303181
2025-09-03,-2.363923142371205,43.68027102767953,3.360237126984078,71.1927287785181
2025-09-04,-1.0536880630966916,40.851250848904044,3.178147247577079,74.77906554871403
2025-09-05,-0.9339844254504626,37.39532719969074,2.473843932268882,75.47164033568359
2025-09-08,1.3267705292065113,37.42067177483659,4.190569638491648,77.51636511585586
2025-09-09,1.0279327882225964,38.352601957207796,3.196117482805816,77.45859586276866
2025-09-10,5.253533882244543,38.42635888627059,1.121525700840853,81.47364766950729
2025-09-11,6.349377318659899,34.275619989997,-1.1358084258961676,79.81871140630025
2025-09-12,5.0914785566233745,34.234340775293944,-0.13534943680331146,84.86145484484375
2025-09-15,3.5118397517180266,31.746342346480127,-1.9503032241484974,84.94093317364397
2025-09-16,4.368122275419806,33.20613355710116,0.7320561848418894,81.16325607301845
2025-09-17,4.126636518017812,34.076918970229045,-2.3091239484001824,81.69944850174156
2025-09-18,5.350237523742418,32.32626071982201,0.2785045114872542,80.03241115289366
2025-09-19,6.208058909824921,31.444438392371588,0.7006032923080552,82.49051177129292
2025-09-22,6.2032257914711675,29.49363529891469,0.6599434979283059,80.89510085675953
2025-09-23,4.965740125786722,29.5078363273618,-0.05715129617799297,79.87432803722929
2025-09-24,2.6911397459199238,31.499655434493114,0.6464282452421255,74.96549756189088
2025-09-25,2.111754026141144,29.69414032480808,0.6958638843295395,73.96313894839024
2025-09-26,3.53157798442576,30.81201617643492,2.468932240242805,67.8223161027272
2025-09-29,3.973964011613229,29.91041881807297,2.753280044839368,64.01325449332387
2025-09-30,2.141775820039804,28.503668719543374,3.094318433426979,66.05861390939356
2025-10-01,2.5161371405835853,28.434526726730212,2.6420660912445326,68.1931982804012
2025-10-02,3.218381518957747,26.577580612970998,2.664251267341089,69.44660577426569
2025-10-03,1.9607056639749265,25.66223619192456,3.2484392749194457,67.1707020099858
2025-10-06,2.305542032314678,23.53955053105794,0.7109694042060966,67.2309678295312
2025-10-07,2.505266035859499,27.313680928332396,-1.2170093245219782,67.40238988581689
2025-10-08,0.8587721292969697,27.51878044053737,-0.008795956462925858,64.67482811464849
2025-10-09,1.5094886867663027,26.318709695122735,0.35596503925345857,68.56706980080651
2025-10-10,2.4737924784842047,26.861573528726822,0.18818230549606518,70.96886539076534
2025-10-13,4.250336288094525,26.786202277299864,0.3251703830386532,70.58868810374123
2025-10-14,6.0122456047868145,26.50463288035403,0.9579662861615379,70.84406125985367
2025-10-15,3.937756396457992,27.808787957195857,0.2512860681709528,71.56543157717685
2025-10-16,2.589912087607482,29.401565182281008,-0.8088710708698765,66.4997134332388
2025-10-17,3.495578574920044,28.514514932105772,-0.40812139683160664,66.06595453954478
2025-10-20,4.407603527815818,27.546562737583958,-1.759600038891307,64.55071210191868
2025-10-21,5.329946824992837,27.161700138361986,-1.0491118540260302,62.260832138937026
2025-10-22,11.534117088352748,22.912268238273683,-3.466232902141053,61.75697454229918
2025-10-23,12.613494571570305,20.25568313016237,-1.8684512366068495,66.29902863889762
2025-10-24,14.657497749414649,22.855639316809516,-1.0631755337546567,68.08337803343419
2025-10-27,16.4266712710905,26.024646711590883,-0.5724001851544536,66.8315537731649
2025-10-28,17.695004767849156,25.695398546194937,1.0048532101894825,68.45177388896941
2025-10-29,17.270932839279784,26.92397681421199,3.6418891672802767,72.17729160135731
2025-10-30,18.73838609369214,27.659827805793704,5.335850699029154,74.75966269782222
2025-10-31,17.49630741114632,33.700047110277765,2.5464132442267307,75.11376085656019
2025-11-03,17.212247262233625,36.09706081106325,0.6945291509039775,73.61314419479497
2025-11-04,16.492229009461834,35.99074598118581,-0.13465847484382953,75.62895675791114
2025-11-05,16.76815617559666,34.19667620996258,0.01832376264323532,76.8658764125482
2025-11-06,20.955850239424834,31.1164262681892,0.909319945583742,79.44304967106966
2025-11-07,17.706660532851835,31.666895437303943,-0.07351546513640894,81.35841508485085
2025-11-10,19.053600982147636,30.32442404987634,0.32127360441414066,84.42202741896827
2025-11-11,16.310782256779955,27.69427031850753,-0.6998490437066018,83.15388443309347
2025-11-12,15.621776394846343,26.60332069232925,-1.4960003051572857,86.98474099783371
2025-11-13,17.64427030050195,24.6960224044666,-3.460352147667334,87.75550369010094
2025-11-14,17.894287073801763,27.99649133796831,-4.685199512195948,93.81811120797248
2025-11-17,16.125607002874155,29.838170614740477,-6.5067941845397215,92.04004326349869
2025-11-18,15.015131094548728,29.9741439676273,-7.766265154476848,97.26474213869938
2025-11-19,16.322132350419484,33.011500507382394,-6.2006534132439945,98.08110819913422
2025-11-20,15.184175283055112,33.321845102962186,-7.426450634628468,96.37789225870132
2025-11-21,15.693576749277538,31.756160466060646,-3.6622853872721794,95.18339012474746
2025-11-24,15.90901192607468,34.921655226181535,-2.8358706403730394,94.47552467472144
2025-11-25,14.913059182253253,36.17172008536609,-2.4516829210039837,95.94263929680594
2025-11-26,18.74466874301266,34.214346699786915,-3.5921179619949895,97.71139840428837
2025-11-27,20.014773678682673,33.99050873726126,-2.464920517680702,96.24473873685524
2025-11-28,16.511914639436508,32.39012158822341,-3.1910035698375916,96.40662518963687
2025-12-01,16.97679480078016,29.802049462447865,-2.898319760739132,102.95231204532658
2025-12-02,15.955504637779615,31.760600503250803,0.9466502038257163,108.45419440589797
2025-12-03,17.577202015615256,35.6923716027915,0.9222328106231359,110.06843646442981
2025-12-04,16.3207870883199,33.00884130663875,2.783343641958669,110.4406759019021
2025-12-05,16.260744302355068,34.29229713961905,1.8230612152400072,111.07312036836987
2025-12-08,17.281815657636447,33.14384956672043,1.8926024195800695,113.27050937037204
2025-12-09,18.946870433360896,32.332182370036236,4.722437430116333,110.25674645189194
2025-12-10,16.94965636805521,31.316894035084996,3.864669792058817,109.70019474788866
2025-12-11,16.50513590513547,29.774800523152468,6.814768254398684,104.70677213329643
2025-12-12,15.817208951531958,30.02751254997915,8.079002922630242,106.18226465220877
2025-12-15,14.823783812218071,28.565764134303805,7.29925730375951,108.43590926272198
2025-12-16,18.00522369209161,29.244872859007366,8.44858827277639,107.18061236632943
2025-12-17,18.867014364198308,29.306224131169166,10.163873889747599,112.32657752514808
2025-12-18,16.76519916917485,29.001962172123452,11.327021085648159,108.68405173466175
2025-12-19,18.51691541863112,27.405002555413805,8.842284414622338,104.3577158354339
2025-12-22,22.436196214572448,26.460353845395336,7.789777176033286,105.2985406138355
2025-12-23,24.484179087791613,28.050065353624465,7.5232325966825275,108.77761905930079
2025-12-24,21.801835831629333,29.17135410930891,7.536821825617834,114.31060195752866
2025-12-25,21.068868827673736,27.438195092537487,8.6719688774769,113.10243587398729
2025-12-26,23.52080426336578,27.787212578880084,9.09733813830993,116.81658705133616
2025-12-29,22.364231764536747,29.387423685940316,7.048653164537733,116.96272853196925
2025-12-30,23.332362388441275,26.30975042116015,7.793449768097016,116.67312126668237
2025-12-31,24.920515696357228,27.498061459560418,8.916258190108394,119.81757008062024
2026-01-01,23.341080277816317,26.391515684142774,9.968094162995378,122.2455160774703
2026-01-02,23.386775488541755,27.632975973588824,11.889794269085074,117.27110057417538
