,AAPL,MSFT,GOOGL,TSLA
2025-02-04,-0.02080395362880194,-0.02871404782843745,-0.0024784116262448475,-0.012851840368892531
2025-02-05,-0.007595546957199439,-0.001706582514855448,0.006137382011247805,-0.0022328807517421057
2025-02-06,0.002236957502604442,0.009397876754225098,-0.008486659143780773,-0.006022847217156069
2025-02-07,-0.01668886025809979,0.004790921419260297,0.0018748902153282732,0.022280711668540842
2025-02-10,0.006214438424698043,-0.008761524647796004,-0.0017561903813682056,0.00352728979718675
2025-02-11,-0.00842768745299094,-0.0025399408595678796,0.018098623820688386,0.01605956098782091
2025-02-12,-0.0037905886048295034,-0.006810196377812994,0.00440113029158784,-0.021698587953485005
2025-02-13,-0.008437856795093124,-0.008252728965815415,0.00565178231947594,0.00459349637638673
2025-02-14,0.028374839902260085,0.013334698589941407,-0.00558748735721093,0.013935129068977536
2025-02-17,0.00039113350983521755,0.005948824170380007,-0.006720501480183105,0.0018278517200356337
2025-02-18,-0.015269147307155895,-0.009797127301727326,-0.005891856190111677,0.016578722253162814
2025-02-19,0.012937615055008678,0.01409343950495967,0.006516223509135388,-0.007159885378044684
2025-02-20,-0.017710288629826265,0.005211858932888225,-0.005712401092564878,0.02174257772252286
2025-02-21,0.0037382447910887517,0.012798222648601865,0.004951913719463574,0.03508876272030603
2025-02-24,-0.02878683624590106,0.01005264824114982,0.031739227591977226,-0.004834362794299385
2025-02-25,-0.019311650374902678,-0.011823784805257143,0.013678010910049387,-0.006071397462437567
2025-02-26,0.003566983642889099,-0.007788650498102512,-0.004276287877665541,0.02241483226161778
2025-02-27,0.01169398855106163,0.01182639392797924,0.018635198683589538,0.024310572037091083
2025-02-28,0.0031904388152581564,0.009775468578910651,-0.0055012159979146436,-0.007222985809890448
2025-03-03,-0.0011118848921365387,0.0003093154342246329,-0.02994902868398086,-0.005679962912750969
2025-03-04,-0.003890791343874156,0.002385674839596952,-0.014495530573795823,-0.0036010050429422513
2025-03-05,-0.02154914101926786,0.01979366227306989,-0.027433189979144346,-0.019538068829270783
2025-03-06,-0.010166049543398947,-0.008241957250015752,-0.004641088678097871,-0.013148165614741414
2025-03-07,-0.006275043235596911,0.008840999046350495,0.0009108140166431689,-0.014427573172481112
2025-03-10,0.01649429646836187,-0.0023954267114302263,0.025784022759207437,-0.010879500401483666
2025-03-11,0.005794662164883446,-0.002624830227051844,0.0055442984278188945,0.00012011451055471412
2025-03-12,-0.025802289762806296,0.017124965347442567,-0.0026431953644981965,0.004156533555682573
2025-03-13,0.005507496854834981,0.013027482548733538,0.013087321031665322,0.023903744706124108
2025-03-14,-0.005127072146053457,0.012851806600200799,-0.03251786757492703,-0.01432614855089065
2025-03-17,-0.009501743198119805,0.020234268913784437,0.004186305178097927,0.015416922783618281
2025-03-18,0.009830155885360847,0.0009700691772391856,0.012217989461052348,-0.002554821110634986
2025-03-19,0.01612292913646529,0.010887230868450448,-0.02152085738767151,-8.401934576041103e-05
2025-03-20,0.014630062832047264,-0.003993140303597542,0.01781717169340835,0.010783153427803338
2025-03-21,-0.011924477056757032,0.005526281078909179,0.005741231903998889,-0.01617704453185187
2025-03-24,-0.003971475099907473,-0.0012854352776544564,-0.005562608170651129,0.0064028567306215756
2025-03-25,0.005638586755192465,0.00212457475902994,0.01016136327573336,0.0031664184073350032
2025-03-26,0.015305736937252679,0.009599915411971027,0.03473295289748335,0.008059328990539516
2025-03-27,-0.006512128790983618,-0.011597825471806433,0.0034034786025729513,0.005013014435312879
2025-03-28,-0.002106475126983365,0.032064218658255816,0.004401718317478931,0.03750791162163725
2025-03-31,-0.015913690340838338,-0.014408926453243431,-0.00620907922385161,-0.008884765494517555
2025-04-01,-0.017258840345679705,-0.01752857017628573,-0.012063406526441445,-0.007280695309496932
2025-04-02,0.01287507109772168,0.018058846864309697,0.01314222100997231,-0.008659924134562957
2025-04-03,0.021033708936649242,0.012565048917530852,-0.012151148880546025,-0.007642048279316804
2025-04-04,-0.00038711856933981714,0.01005483051014755,0.0017665268126560996,-0.008867773655232725
2025-04-07,0.015748951469023886,0.010121140639607562,-0.006468903700833417,0.01853120596725666
2025-04-08,0.00612342312263614,0.0005151811542178919,0.00788358013311763,0.022006446466769525
2025-04-09,-0.008974988825876995,-0.012757008079087528,0.005706739072504297,-0.007859386913042221
2025-04-10,0.006125666322104539,0.001841800612384148,0.016267831403346644,-0.011780601357085252
2025-04-11,0.023778205482746007,-0.009449768686925153,-0.006942588997064569,0.007778890331552546
2025-04-14,0.0001731911453854984,0.015337377733301016,-0.0033375422973658253,-0.007572763932179871
2025-04-15,0.024183161315523005,-0.0014923542442192295,-0.013967949258421486,0.010207483744645751
2025-04-16,-0.03857974533675501,-0.011666026727296441,-0.005947967676550481,0.003760276537360774
2025-04-17,0.013047893536497934,-0.0041014316539254025,0.006378863366542253,-0.02201680575408893
2025-04-18,0.0020279867407204666,0.006916252531282252,0.012077109966827981,0.023934858737098663
2025-04-21,-0.003759904793561919,-0.00773066282863355,-0.0131072743992382,0.02766337055985879
2025-04-22,0.002104541857736786,-0.01160517572379216,0.013772219011289222,-0.008463700147561481
2025-04-23,-0.02908247876303094,0.004386363128361159,0.021065622838056797,-0.005084468443057211
2025-04-24,-0.00256109861530196,0.004408478268891569,0.006935503250616426,0.005021960563134309
2025-04-25,0.006093593021215371,-0.006867243182027805,0.02888884163691019,0.0057537562983445145
2025-04-28,0.02290823986594015,-0.0063257453894575155,-0.010867008791736188,0.010617993284909755
2025-04-29,-0.007031299333009056,0.004223503001460127,-0.01792706660857568,0.03089582202259078
2025-04-30,-0.011381725356023997,-0.020975586435086013,-0.025935125046190444,-0.001908529725036856
2025-05-01,-0.006777752220115896,-0.020363353181996224,0.02318926810598998,-0.011225855234424542
2025-05-02,0.014482559945461437,-0.010025135138856167,0.010567013025241323,-0.019938260240287553
2025-05-05,0.005685719571103975,-0.002447254349469019,-7.93171374480206e-05,-0.01020949767292012
2025-05-06,-0.007189025384018666,0.005420991156456889,0.004956907067284133,0.0002604730793800414
2025-05-07,0.008459313915465616,0.02289064567300847,-0.01612203329071038,0.027678670371531933
2025-05-08,0.002219390405264088,0.013628121513073799,0.037449506859295933,-0.007000942320499193
2025-05-09,0.015295826769315068,-0.0016329260381297006,0.002704469640950169,0.004122971185905211
2025-05-12,-0.009761719750560283,0.00048383353905956383,0.0024099985766734555,0.0005227332165087528
2025-05-13,-0.004142930795088318,-0.01426593906568896,0.011658500762358637,0.018597900505599396
2025-05-14,-0.0051066961468259064,0.0004972291102707249,0.007990064626207216,0.038678912538260724
2025-05-15,-0.021174873325547017,-0.00355202868736737,0.004136111260621744,-0.007185180697370064
2025-05-16,0.00522257979868157,0.005621554047784416,-0.01107634118896672,-0.0065608159950603095
2025-05-19,0.004699529471689612,-0.011624763764293555,0.007855725746031217,0.01644611354502734
2025-05-20,0.0008633269849063208,0.008576822848887167,0.029016992582395096,0.011014997479664279
2025-05-21,-0.0027292571190793424,0.02378063357658644,0.02097085057387238,0.028490159767588175
2025-05-22,-0.02043808650293033,-0.0008389275990268175,0.02469027402741708,0.00955139740771549
2025-05-23,-0.00551428046737612,0.006821075205588389,-0.006872835772363417,-0.004593981987701445
2025-05-26,-0.004342393627518981,0.011150483996049232,-0.01404574818349602,0.009658146580767246
2025-05-27,-0.011232910171663502,-0.005217058211626768,-0.0010855549348338656,0.01743180257540433
2025-05-28,-0.001615112062051005,0.004165560840095228,0.0016400472972695201,0.013111406330899467
2025-05-29,0.006867861211435455,0.0009959843709441696,0.017219971136281487,0.008416208825826832
2025-05-30,0.02910281162365358,0.0022751645837280066,-0.02457694634022667,0.01681014344933285
2025-06-02,0.0034316150442514903,-0.010782198906058138,0.023756202643683055,0.018352381708458987
2025-06-03,0.004679128458893622,0.0011835252119363204,-0.0015542458806326875,0.021548257463614995
2025-06-04,-0.00029789139216196414,0.008288771713012233,-0.005584418704881022,0.01054944565817495
2025-06-05,-0.02795984613887703,0.02258887620753436,-0.014359843538293893,-0.0016850491141441326
2025-06-06,0.0004269387051485385,0.015213709228165007,-0.02399820324109969,0.0030253521333867273
2025-06-09,0.001731024732280595,0.0331253084458385,0.013175130342593988,0.018925206080790513
2025-06-10,0.037779128016722785,-0.010679717113877274,0.001930265837269518,-0.01142353873536528
2025-06-11,-0.0020519933959950443,0.013918230626531747,-0.018515992420394256,0.006363520708815296
2025-06-12,0.005359555957004103,0.0035864759080752595,-0.018589835758954343,-0.005063736362910465
2025-06-13,0.0003185940226995143,0.03368631456654336,-0.004197499921073766,0.0012704429123004957
2025-06-16,-0.01668797524973653,-0.011282278965770831,0.025877518193897275,0.020018973253665973
2025-06-17,0.017987462278560074,-0.011750707571876906,-0.0030487502096193664,0.0037116060811333007
2025-06-18,0.012127040297414515,-0.008142844874547306,-0.021699099489658535,0.00154459302945531
2025-06-19,0.012716448759036991,-0.031007466311255838,-0.002835176407897877,-0.019546872561307604
2025-06-20,-0.012786917522251473,-0.007032431025541963,-0.0032369592465454344,0.01204769779007786
2025-06-23,0.021898733709989182,-0.010530170877357747,-0.039596480598175665,0.010539081763063951
2025-06-24,-0.02016802214965807,0.0031156505893692454,4.53207944588474e-05,0.03330856464180787
2025-06-25,0.00966552494550843,0.005989008175161681,-0.0026013494146259752,-0.0037540049857907043
2025-06-26,0.03372242767193212,0.029008155873020858,0.011308688756983765,0.00415284819974171
2025-06-27,-0.013989526845899491,0.015124875603851562,0.028602859455240992,0.004609273286722226
2025-06-30,-0.007623023166702492,-0.007782112057596824,0.017769918220555514,0.024533241973791142
2025-07-01,0.0023691379999319917,-0.012601852546608061,-0.0031589628347050702,-0.0005550654621869766
2025-07-02,-0.006674842541847248,0.008256079842493103,-0.015720596361229355,0.005062615156450567
2025-07-03,-0.022379734449818223,-0.01892328108913577,0.03948061406492176,0.009998664661921897
2025-07-04,0.001911586384542474,0.028355023250267397,0.0017714182726693561,0.003682278609797418
2025-07-07,-0.015048489197161286,0.018577668319549767,0.001095005887424616,-0.005810437709527605
2025-07-08,0.007992877714536384,-0.00614864352656197,0.0005271149483585535,0.003800341148483266
2025-07-09,-0.012899447512220164,-0.024805101935076235,0.0038631874128047805,0.016996392249183367
2025-07-10,0.02414385682282827,0.021202926360046392,-0.0012705654312938908,-0.014502888743600839
2025-07-11,-0.010851033891200013,-0.0008203321849458156,-0.007707164609360273,0.0028923106060465553
2025-07-14,-0.003930232502963538,0.01946793491972354,-0.007302193878484187,-0.009601121983965899
2025-07-15,0.013106373246944969,-0.023012799895515523,0.00041231593315993464,0.01882931442027247
2025-07-16,-0.017556425013831145,-0.008084085611628433,-0.007244831834328225,-0.021941263839078462
2025-07-17,0.004321363498018371,0.0009881199747292513,-0.009783222261200986,-0.007474363230117409
2025-07-18,0.020519530539471198,0.001617098131705852,0.0025088426406132402,0.006570567351202428
2025-07-21,-0.023196934546905412,-0.005835668100675706,-0.00290934428979972,0.024398174410028117
2025-07-22,0.003687746595775865,0.010260987703003766,0.0234781335465315,-6.801519830357261e-05
2025-07-23,0.0048194053777959045,-0.015093142976669416,-0.038843383661825714,-0.0074068294363285325
2025-07-24,0.012651431287007409,-0.001211604064971672,0.017296690989184738,0.02914144425195664
2025-07-25,-0.017627247706545224,0.002731447432304579,0.019618290844090502,-0.02079319554961767
2025-07-28,-0.018876911493360016,0.008646520213785536,-0.030170915783217955,-0.032052151646396854
2025-07-29,0.008761985933436023,0.011607085620515933,-0.004207451462022727,0.007533079199982584
2025-07-30,0.005390557293958542,-0.015933844182107193,-0.004635825794476078,-0.006595026169828322
2025-07-31,0.004696104696927161,-0.02207300061929529,-0.020173963479028223,-0.01437978031522169
2025-08-01,0.00613835983047184,0.020106789016494986,-0.010725613625845898,0.011566983397507613
2025-08-04,-0.009255809389381753,0.005929271613989373,-0.015714076247691833,0.004601572140863652
2025-08-05,0.004431291637988943,-0.010279811867774491,0.02723154283192808,-0.0075136932804771295
2025-08-06,0.005346498026332247,0.02421769055969003,0.014985586824064034,-0.018254155053211374
2025-08-07,-0.009761935597265126,0.002688455187523253,0.020026662098042713,0.014040195597332605
2025-08-08,0.028942878086579915,0.01864571818036609,0.011781341380057153,0.01070927808878852
2025-08-11,0.00806667897936375,0.0019719623868386105,-0.015976591402571683,-0.0005284527910038861
2025-08-12,-0.01690744254607468,0.03187332878519489,-0.006905694082231517,0.02866166485268007
2025-08-13,0.010813338787750926,0.027295147294891464,0.00830565307666209,-0.015086236836648892
2025-08-14,-0.013652265648888218,-0.0027665028226644406,-0.017363957728857682,-0.021914918159349428
2025-08-15,0.012777153206936731,0.015544448415115264,0.011665860603385703,-0.009407736897418695
2025-08-18,0.01835274258218922,0.010654448140855477,-0.0026310720752940053,0.00029001865174560493
2025-08-19,-0.011333501131919221,0.02150620700634165,-0.004645578469887668,0.00462682538319692
2025-08-20,0.015430300328299618,-0.013494193519066888,0.011644057912687078,-0.0026388824782100917
2025-08-21,0.00717429703996042,0.011273355035889443,0.007646532808203599,0.0062634140836275165
2025-08-22,0.013316410282108615,0.016861875184934982,-0.004428984605094888,-0.017787583480665448
2025-08-25,0.029440327368278618,-0.025392659667877182,0.018378379678933188,0.022644901689568453
2025-08-26,-0.0026894643652952688,-0.016757520315238916,-0.01522459253925057,-0.00024091030114081757
2025-08-27,-0.01031176034433634,-0.029594200545375537,0.01023331622518997,0.01775371959484784
2025-08-28,-0.012345509577078584,-0.0030438956493641367,0.009893725736830117,0.006138087062969921
2025-08-29,-0.01123702266089921,0.011763265450521976,-0.0036430649761273193,0.007851429900889384
2025-09-01,-0.00015346928135073767,0.023538412141301146,0.005895051693492581,0.009549565563343743
2025-09-02,0.0061232607283887575,0.0021174028124357758,-0.01776072253964034,0.007721609506398774
2025-09-03,0.005159267842367532,0.025438139035986573,0.014869311140520924,0.010649747250430552
2025-09-04,0.013419579334235987,-0.0196896912745278,-0.0017617014479494042,0.020949118550682044
2025-09-05,0.0012097837231423991,-0.0245359812453535,-0.006826089962811643,0.003962572890495952
2025-09-08,0.022820691248611746,0.0001844646078028589,0.016752818478805498,0.011652736455079804
2025-09-09,-0.0029492476610389895,0.006781586571619869,-0.009544550520611095,-0.00032543057677802967
2025-09-10,0.04182606708265291,0.0005331083623971722,-0.020103389861644838,0.02262528781555062
2025-09-11,0.010411464546562055,-0.0299851771705113,-0.022322983272771713,-0.009119430200802192
2025-09-12,-0.011827984269879077,-0.000307421516326678,0.010119528346549611,0.028043485570027338
2025-09-15,-0.015031083648273325,-0.018534738684929386,-0.018174136464800816,0.00042993456297812926
2025-09-16,0.008272314797569402,0.011080316801372225,0.02735714129868705,-0.020426397962849063
2025-09-17,-0.0023137884646878826,0.006537127006652543,-0.030190787803055952,0.0029597195388617603
2025-09-18,0.011751085472859524,-0.013057118733432183,0.026487923585828632,-0.009174696800645088
2025-09-19,0.008142567176359528,-0.006664000952294025,0.004209264815795644,0.013653656042587281
2025-09-22,-4.550613581844054e-05,-0.01484127527429957,-0.0004037691240211805,-0.008742432135501188
2025-09-23,-0.011652053470713075,0.00010966584121541167,-0.007123934001821319,-0.005642899197908724
2025-09-24,-0.021669931323696878,0.015379911854109807,0.0070398187618723185,-0.027290333917591725
2025-09-25,-0.005642022488135834,-0.013730188902163709,0.00049118125649672,-0.005728892995866652
2025-09-26,0.013904608453999767,0.008619324271915474,0.01760815476939559,-0.03529956336028661
2025-09-29,0.004272957447378989,-0.006892312990160576,0.0027749660153566502,-0.02269699106685985
2025-09-30,-0.017621605648975525,-0.010828616452230877,0.0033190024536324803,0.012470695873868731
2025-10-01,0.0036651146657502576,-0.0005380546213358262,-0.004386782405225165,0.012854403157744887
2025-10-02,0.00685008622019323,-0.014458309312029849,0.00021614116844470566,0.007452188951035277
2025-10-03,-0.01218461127247783,-0.0072314893096686594,0.00569027680391998,-0.01343139187639919
2025-10-06,0.003382051606000136,-0.016891993372015413,-0.024576350873032005,0.0003605046746875118
2025-10-07,0.0019522305397856599,0.030549976756841346,-0.01914368156849,0.0010250616767371046
2025-10-08,-0.01606252995808566,0.0016109777889496968,0.012230985919714499,-0.01629344582851433
2025-10-09,0.0064517596608764105,-0.009410933364236707,0.0036479308275711997,0.023635923782159285
2025-10-10,0.009499641897453781,0.004297572662943727,-0.0016718760433598323,0.014248308360565343
2025-10-13,0.017336567395837665,-0.000594121997153696,0.0013673077441895831,-0.0022236638592363356
2025-10-14,0.016900754275010366,-0.0022208204985114666,0.006307449074911986,0.0014970110794048086
2025-10-15,-0.019568392278591085,0.010309148741416418,-0.006999746963875397,0.004222390359978512
2025-10-16,-0.01296780261168351,0.012462188637752947,-0.010574997893991411,-0.029526450039320973
2025-10-17,0.008828026741451556,-0.006855019480836222,0.004040176559786834,-0.002605163004487321
2025-10-20,0.00881221174328295,-0.007531851130070266,-0.013570169184625724,-0.009124341240367095
2025-10-21,0.00883406252046881,-0.0030174282313963907,0.007232138561595214,-0.01391595292254555
2025-10-22,0.05890224433197733,-0.03341754549887732,-0.024427482091411323,-0.0031052324211329196
2025-10-23,0.00967755437883211,-0.021613669214543663,0.01655153127831932,0.028079494621177536
2025-10-24,0.018150606067421915,0.02162023547638081,0.008206083700908584,0.010729764383718088
2025-10-27,0.015430072663389138,0.025794561913510483,0.004960492225699387,-0.0074476386357507085
2025-10-28,0.010893839726856536,-0.0026125696360762563,0.015863335716452154,0.009711712677611839
2025-10-29,-0.00360314296605746,0.009774250149384267,0.026108012370486433,0.02211622725233786
2025-10-30,0.012513358757225035,0.005797572767979098,0.016344371425097926,0.014998325693517556
2025-10-31,-0.01046063302195932,0.04731495732293278,-0.026481368273870376,0.002026200744906781
2025-11-03,-0.002417609158717582,0.017928293613901136,-0.01805898455865318,-0.008569381723201097
2025-11-04,-0.00614285852877583,-0.0007811691835507562,-0.008234683976774515,0.011610944392864697
2025-11-05,0.0023686315257338553,-0.013192587174067238,0.001531885188101434,0.007042800216265244
2025-11-06,0.035863322681319865,-0.022953250622646193,0.008908329488254152,0.014571342481633165
2025-11-07,-0.026862608961380707,0.0041983234655038615,-0.009739788269806593,0.010673945952725195
2025-11-10,0.01144319652939152,-0.010195967505490788,0.003950795140929886,0.016892584403563893
2025-11-11,-0.023038519647792688,-0.020181587223913056,-0.010178525565247676,-0.006876309753356402
2025-11-12,-0.005923834820511176,-0.008543450097307614,-0.008017623878548763,0.020916054150845298
2025-11-13,0.01749232686711899,-0.015065152141607308,-0.019941848540114604,0.004122061982994474
2025-11-14,0.0021251929453187657,0.026468117184975215,-0.012687506032776796,0.032289905748265735
2025-11-17,-0.01500225426377444,0.014388513759406862,-0.019111351679079958,-0.009173899866178448
2025-11-18,-0.009562713487456187,0.0010472525316940207,-0.013471256643216467,0.027206299198922146
2025-11-19,0.011363733131741771,0.0233689289810719,0.016974393846839186,0.0041384286496612965
2025-11-20,-0.009782807831757112,0.002333216258714188,-0.013068291688479117,-0.008598578410216828
2025-11-21,0.004422495234007728,-0.011743646629645776,0.040661347362838995,-0.006082671120536731
2025-11-24,0.0018621187351135493,0.02402540229560124,0.0085783096497698,-0.0036266684863583976
2025-11-25,-0.008592539331252591,0.009265116538104579,0.003954007738257825,0.007543955078863407
2025-11-26,0.03334355196899286,-0.014374301685783908,-0.011690976073605364,0.009026922949645355
2025-11-27,0.01069610071016136,-0.0016677647958629471,0.01169196356652602,-0.00741818468368749
2025-11-28,-0.029186898678194684,-0.011944033679101906,-0.007444327271897255,0.0008249212377546833
2025-12-01,0.003989979589489101,-0.019548831096517283,0.0030233120876281827,0.033327220247125755
2025-12-02,-0.008730707357299972,0.015088752827200569,0.039597357688257784,0.027109237165736655
2025-12-03,0.013985514382447661,0.029840263967556124,-0.0002418841353654111,0.007743869405614667
2025-12-04,-0.01068587196970805,-0.01977657450050463,0.01844103900106764,0.001771991279305496
2025-12-05,-0.000516182768942719,0.009649402403419272,-0.009342782523827586,0.003005333753834716
2025-12-08,0.008782597784045887,-0.008551849937488365,0.0006829612418846054,0.01041055819029535
2025-12-09,0.014197041258169119,-0.0060961674108531705,0.02777272288014987,-0.014131175132358842
2025-12-10,-0.01679080801394106,-0.007672270771687528,-0.008190867774920951,-0.002647009969454772
2025-12-11,-0.0038009556994402782,-0.011743298707023397,0.02840329120812779,-0.023812198269990037
2025-12-12,-0.005904692082962293,0.001947312003624413,0.011835766616284271,0.007207834423531345
2025-12-15,-0.008577526157875326,-0.011241839415435217,-0.007214589307683705,0.010930351426271523
2025-12-16,0.02770715068122498,0.005282189463706066,0.010711453162841389,-0.006022459857482065
2025-12-17,0.007302987487701085,0.00047469018154977505,0.01581657856768781,0.024838063272637267
2025-12-18,-0.01768207274546052,-0.00235303413343102,0.010558336002822966,-0.01715529837547014
2025-12-19,0.015002040521665094,-0.012379343614780658,-0.022319259482513454,-0.020731511887303933
2025-12-22,0.03306937901731111,-0.007414533896403341,-0.00967002157525143,0.00460381334052129
2025-12-23,0.016726939716667166,0.012570829195786226,-0.002472818724872705,0.01694643534758211
2025-12-24,-0.021547663934632033,0.008756643369043804,0.0001263841181773362,0.026501800926546082
2025-12-25,-0.006017700792037339,-0.013417518371021897,0.010555891764216563,-0.005637453642077794
2025-12-26,0.020252402285033888,0.002738719628673003,0.003914250061233471,0.017428947548704166
2025-12-29,-0.00936338219076882,0.012522466644089736,-0.01877850558713856,0.000674032751002196
2025-12-30,0.007911875961984505,-0.023786494677029424,0.006957552304880599,-0.0013348249593211348
2025-12-31,0.012877020087509461,0.009407912171768507,0.010416295465326852,0.014512408348369421
2026-01-01,-0.012643523041323546,-0.00867892235183998,0.009657290751313274,0.011045277208548976
2026-01-02,0.0003704784376989956,0.009822338807523368,0.01747506966194523,-0.022382523576137903
