,AAPL,MSFT,GOOGL,TSLA
2025-02-25,31.990600747927765,45.37810310420573,11.161287062462163,11.470009085404326
2025-02-26,32.11433047540793,45.03816000178807,11.116888225600706,11.730621297203301
2025-02-27,32.04113035222174,44.941382747897066,11.167647706078009,11.849839193803186
2025-02-28,32.01704151268587,45.20237275360996,11.06256785760415,11.718017876100015
2025-03-03,32.11616588402267,45.406830998593094,10.776460713468731,11.700542403915493
2025-03-04,32.06013003876244,45.613214211004674,10.643130330357838,11.683525419875055
2025-03-05,31.466261007753594,46.659902565191366,10.383162892852289,11.490673534202731
2025-03-06,31.430418602491205,46.697350181004474,10.429225433923675,11.443005782580633
2025-03-07,31.214453868876596,47.08193893400082,10.432462091677202,11.271145105445393
2025-03-10,31.556245505796692,46.71296244336015,10.64308142687857,11.087710623964593
2025-03-11,31.70087697519715,46.53423581819051,10.689200338339704,11.075686868272635
2025-03-12,30.883933277969284,47.332683242729914,10.661295874264134,11.122087605036661
2025-03-13,30.688190615836085,47.38443613961343,10.673583226998346,11.253790017552141
2025-03-14,30.548161872594616,48.02062532123289,10.332356468617157,11.098856337555347
2025-03-17,29.989267402651905,48.55732750533336,10.283494809166104,11.169910282848637
2025-03-18,30.151697713865495,48.391985984355934,10.363641056163257,11.092675245615313
2025-03-19,30.397984622742175,48.53588193677875,10.061221368065421,11.004912072413656
2025-03-20,30.674354691690425,48.07819704940056,10.184586385065407,11.06286187384362
2025-03-21,30.375579789095138,48.45076062796035,10.26570196221011,10.907957620734408
2025-03-24,30.306519007773954,48.47096731300514,10.226000304110725,10.996513375110192
2025-03-25,30.35217315381124,48.37435694328154,10.287464760869502,10.986005142037728
2025-03-26,30.398810864625986,48.17641445538577,10.500418410530624,10.924356269457636
2025-03-27,30.40339754443059,47.93702964198896,10.606819064151592,11.052753749428872
2025-03-28,29.763643325822,48.535287907698624,10.45134962444607,11.249719142033298
2025-03-31,29.68715917941795,48.484590417170324,10.52729421118804,11.300956192223689
2025-04-01,29.64059679873026,48.39525894764215,10.56634993438907,11.397794319238526
2025-04-02,29.638185210052065,48.63898256600971,10.568276936510715,11.154555287427504
2025-04-03,29.955770169923433,48.7524242597535,10.334357620528934,10.957447949794139
2025-04-04,29.82496671936911,49.04658796284158,10.31140004168544,10.817045276103883
2025-04-07,29.965101864058084,49.004015496310885,10.1332441956314,10.897638443999638
2025-04-08,29.990111272858737,48.77153340283093,10.159443925347247,11.078911398963088
2025-04-09,29.997054017880398,48.59665562901481,10.312339699205433,11.093950653899345
2025-04-10,30.087437635955304,48.535543883905696,10.447677526477346,10.929340953661644
2025-04-11,30.720145899302953,47.94779008524463,10.347282520589127,10.984781494863286
2025-04-14,30.535233629695547,48.381767857701604,10.248897990025434,10.834100522577415
2025-04-15,31.076748524887616,48.005370182198504,10.042108220196484,10.875773072717399
2025-04-16,30.418597054892277,48.30408793777124,10.163056827708052,11.114258179628425
2025-04-17,30.80966925791681,48.09687642792663,10.225951750083052,10.867502564073511
2025-04-18,30.63359363933199,48.055298897757275,10.269478762003253,11.04162870090748
2025-04-21,30.615107443316774,47.83487883529455,10.166984773977788,11.383028947410873
2025-04-22,30.817298322428055,47.49204655814525,10.353288191146083,11.337366928280616
2025-04-23,30.07971700808114,47.953304212313256,10.6274434525879,11.339535327017703
2025-04-24,29.92337774503212,48.03739787501926,10.672865177186615,11.366359202762004
2025-04-25,30.037778472928693,47.599850913197024,10.95641042083579,11.405960193038492
2025-04-28,30.606814348047106,47.11544228825578,10.795347379133242,11.482395984563876
2025-04-29,30.34759989340928,47.24592050265031,10.586466430284196,11.820013173656204
2025-04-30,30.500428271834412,47.02304951973954,10.483151479367612,11.993370729058435
2025-05-01,30.616961029145095,46.5570568700028,10.84070540025935,11.985276700592735
2025-05-02,31.10632965082374,46.158510899891866,10.971468578409162,11.763690870875234
2025-05-05,31.30105545280804,46.0718431058517,10.976862996754962,11.650238444585298
2025-05-06,31.050515040072135,46.283563791999036,11.022216577779794,11.64370459014905
2025-05-07,30.86054685124841,46.658677691353496,10.68775779048585,11.793017666912236
2025-05-08,30.616126105426865,46.81606388708091,10.975830490988393,11.591979516503832
2025-05-09,30.93921834588782,46.52127886937712,10.954103508041895,11.585399276693169
2025-05-12,30.713076859166005,46.659061424391005,11.0076980578767,11.620163658566298
2025-05-13,30.7236096886203,46.20060512260717,11.186193963606591,11.889591225165946
2025-05-14,30.440285601224538,46.032390611678714,11.228935125687473,12.29838866140928
2025-05-15,30.051151068514635,46.26210998179558,11.372041556560543,12.314697393129228
2025-05-16,30.144715010261496,46.424565237595495,11.22248517425229,12.208234577890725
2025-05-19,30.31945036571175,45.934991860278785,11.322995914558353,12.422561859451106
2025-05-20,30.07926037949009,45.92230516607274,11.549281045562378,12.449153408874785
2025-05-21,29.5227812768521,46.27086600098618,11.605004955948333,12.601347766213378
2025-05-22,28.98760454188799,46.34109602978727,11.919584377456331,12.751715050868404
2025-05-23,28.823219730322624,46.64984579509378,11.835799150682723,12.691135323900877
2025-05-26,28.59758413222393,47.00486875978449,11.628700593565085,12.76884651442648
2025-05-27,28.377516113909735,46.92693653301869,11.657636569278761,13.037910783792809
2025-05-28,28.235763937717167,46.962876629342475,11.637223001717723,13.164136431222637
2025-05-29,28.27364710442339,46.751638741230266,11.772644965423337,13.20206918892301
2025-05-30,28.84787776412385,46.457632994296674,11.385191345777383,13.309297895802077
2025-06-02,28.914255675944624,45.90493421831815,11.642526836308745,13.538283269428476
2025-06-03,28.915596469427634,45.74733739078102,11.57082913179677,13.766237007994578
2025-06-04,28.777144503883367,45.919345271232366,11.454531609383043,13.848978615501231
2025-06-05,27.960002599166607,46.93556559002418,11.284986096753363,13.81944571405585
2025-06-06,27.83360939684857,47.413986602537605,10.959698042777855,13.79270595783598
2025-06-09,27.32860208119343,48.01271196859852,10.88378299441874,13.774902955789312
2025-06-10,28.252749023160007,47.31855927987412,10.86314889909471,13.565542797871153
2025-06-11,28.058466874381295,47.7452042731482,10.610461422534133,13.58586742993638
2025-06-12,28.19317916711206,47.8898260664469,10.40743065765144,13.509564108789604
2025-06-13,27.759209891618553,48.72554820330306,10.200969429020482,13.314272476057893
2025-06-16,27.428297201709125,48.40937192905797,10.515679822747439,13.646651046485461
2025-06-17,27.937555667921654,47.86775837471771,10.489587416219608,13.705098541141018
2025-06-18,28.349333993956876,47.60051458681544,10.28845794695047,13.7616934722772
2025-06-19,29.12150902935165,46.78592600266294,10.406396943977182,13.68616802400822
2025-06-20,28.913999835210163,46.723319554141426,10.432195341649244,13.930485268999169
2025-06-23,29.584186159774934,46.289217388718114,10.031665556415971,14.094930895090979
2025-06-24,28.982458819250468,46.42531256325195,10.030364578178466,14.561864039319113
2025-06-25,29.123549460991498,46.481444999180404,9.956737191862683,14.438268347965428
2025-06-26,29.370517679290025,46.66183314507541,9.82345231249122,14.14419686314335
2025-06-27,28.77517532742111,47.06587269788973,10.040069466723498,14.11888250796566
2025-06-30,28.573203307248612,46.72802665229326,10.224700626119983,14.474069414338153
2025-07-01,28.802623712539805,46.39970096775167,10.249954604839065,14.547720714869458
2025-07-02,28.58083507939344,46.734484827084984,10.078404105358837,14.606275988162745
2025-07-03,28.217753494237073,46.303919586476205,10.579995618113735,14.898331301172977
2025-07-04,27.870226125987784,46.940691956621514,10.448231404156454,14.740850513234252
2025-07-07,27.347329765287466,47.632483103631444,10.420238564878712,14.59994856620237
2025-07-08,27.56958420030114,47.345911507169994,10.427119479171699,14.657384813357183
2025-07-09,27.555822553821535,46.751513051644785,10.598896390621693,15.09376800391199
2025-07-10,27.824844152694205,47.07237580194404,10.43678875187737,14.66599129348439
2025-07-11,27.627503264251036,47.21248972051699,10.395704970480285,14.764302044751688
2025-07-14,27.356727680367726,47.84793766083985,10.258969946693574,14.536364712098854
2025-07-15,27.844649148411982,46.965035262038896,10.311108159752663,14.879207429796462
2025-07-16,27.70759800873733,47.184463596042946,10.368048269315535,14.739890125904187
2025-07-17,27.839928982075623,47.25246721647343,10.271262653345477,14.636341148105474
2025-07-18,28.19420521303539,46.96741216059449,10.218389661946544,14.61999296442358
2025-07-21,27.70674045049692,46.97571245874611,10.250278659765645,15.067268430991321
2025-07-22,27.581690952815247,47.069955486437436,10.405215279854788,14.943138280892523
2025-07-23,28.02070563681051,46.87152833780316,10.111495571494114,14.99627045389221
2025-07-24,28.1194275375833,46.3927406353782,10.193667279042968,15.294164547995528
2025-07-25,27.758940189493682,46.747109512334916,10.444512400159036,15.04943789801236
2025-07-28,27.487073473435018,47.587828012531794,10.22316805568233,14.701930458350862
2025-07-29,27.491233266566546,47.72926620696435,10.093258213160171,14.686242313308945
2025-07-30,27.849962123004808,47.32652719558699,10.122993852258679,14.700516829149521
2025-07-31,28.35775438025262,46.90547984211,10.05241612073616,14.684349656901219
2025-08-01,28.199291669754352,47.290932411456865,9.828695455233563,14.681080463555219
2025-08-04,27.957155286493197,47.60346520248733,9.680781045301181,14.758598465718306
2025-08-05,28.1409078126929,47.21455351956471,9.965604209948404,14.678934457794002
2025-08-06,27.962725143324725,47.796245252769076,9.997447472555475,14.24358213135073
2025-08-07,27.619125557587314,47.80249993208152,10.171651425436442,14.406723084894715
2025-08-08,27.870892397108904,47.75550679241902,10.093175381098199,14.280425429373883
2025-08-11,28.053582430106726,47.77791807798564,9.917025812903935,14.251473679003704
2025-08-12,27.201570489509958,48.625586308626374,9.71366625310313,14.459176948760538
2025-08-13,27.093660385627853,49.222404732468384,9.651128972188088,14.032805909715673
2025-08-14,26.988575246988837,49.57262419286565,9.577519243971674,13.86128131617384
2025-08-15,27.036887245669085,49.79705756084333,9.584135910881846,13.581919282605737
2025-08-18,27.259003452801643,49.82661921527185,9.463762770549424,13.450614561377098
2025-08-19,26.741238332755586,50.50381117099484,9.346807901223873,13.408142595025696
2025-08-20,27.207034542998976,49.91986165616733,9.474158077968903,13.398945722864797
2025-08-21,27.15395099578015,50.02523362450724,9.460106582024277,13.36070879768833
2025-08-22,27.26320707897664,50.40225030197561,9.331836264434022,13.002706354613714
2025-08-25,28.069005505546308,49.12793512039847,9.504410529981127,13.298648844074098
2025-08-26,28.28961024852743,48.8156049497344,9.45871005239907,13.436074749339102
2025-08-27,28.395730164696225,48.04406278482804,9.691282792147097,13.86892425832864
2025-08-28,28.13401461771507,48.04955703760886,9.818170419128279,13.998257925547799
2025-08-29,27.728250127034205,48.45815259641345,9.750885837043967,14.062711439508375
2025-09-01,27.360605550243005,48.948670126222424,9.67980573519772,14.010918588336846
2025-09-02,27.47115367777951,48.95076744027159,9.488202431166188,14.08987645078271
2025-09-03,27.157164648789507,49.36755476889243,9.47036477737729,14.00491580494078
2025-09-04,27.612970241396305,48.556189217466674,9.485065718936493,14.345774822200536
2025-09-05,27.972498302588868,47.923540578312235,9.531443837758651,14.572517281340245
2025-09-08,28.33411634669107,47.468762770094486,9.597386611827455,14.59973427138699
2025-09-09,28.210494456369588,47.72291202293952,9.492305247263046,14.574288273427843
2025-09-10,29.000575072709005,47.11498884527093,9.178096992016222,14.706339090003844
2025-09-11,29.733593781348695,46.37458028811981,9.105222804884233,14.786603125647261
2025-09-12,29.340575161749722,46.295110864013836,9.184425868009294,15.179888106227143
2025-09-15,29.327585075347095,46.11000994941426,9.151064919346465,15.411340055892165
2025-09-16,29.367827395509234,46.301871465006705,9.33707298771302,14.993228151771051
2025-09-17,29.300693231062304,46.60585184774489,9.055431824470308,15.038023096722497
2025-09-18,29.69321003262257,46.07210389199871,9.310405262176728,14.924280813202003
2025-09-19,29.88188428836275,45.68389204938133,9.333009031807737,15.10121463044819
2025-09-22,30.12609941261624,45.37576847214014,9.405913590604575,15.092218524639048
2025-09-23,29.924158346223102,45.60797530953723,9.385668296862633,15.082198047377032
2025-09-24,29.361596140318653,46.445289578304504,9.479472250431778,14.71364203094506
2025-09-25,29.456033579378527,46.21567048349187,9.568619117098851,14.759676820030743
2025-09-26,29.73021736481073,46.402701339972516,9.692963278351439,14.174118016865316
2025-09-29,30.003550080795044,46.308679675177174,9.76748701033005,13.920283233697711
2025-09-30,29.719776593803598,46.18788080904801,9.881342977655622,14.210999619492764
2025-10-01,29.762213779651187,46.06013022907832,9.81606644596125,14.36158954530925
2025-10-02,30.072221686117416,45.554956156216036,9.85296225476064,14.519859902905916
2025-10-03,29.955876314998886,45.606248930251496,9.992445709338266,14.445429045411348
2025-10-06,30.33304901267441,45.247365365057895,9.836323151708774,14.583262470558925
2025-10-07,30.0116676409544,46.045733892258625,9.527198791851223,14.415399674935738
2025-10-08,29.68582126117302,46.36389519915656,9.694742874414096,14.255540665256316
2025-10-09,29.83929988501204,45.869081436342704,9.717717866959312,14.573900811685947
2025-10-10,29.92169028964321,45.758710903448936,9.636712820206059,14.682885986701796
2025-10-13,30.297401808579533,45.516649786281214,9.604548051343395,14.581400353795857
2025-10-14,30.658191405768363,45.192597246482514,9.61767719291808,14.531534154831045
2025-10-15,30.100399789076516,45.722504957275234,9.563744919241481,14.613350334406775
2025-10-16,29.81535682844092,46.4563683371135,9.496144017144683,14.232130817300886
2025-10-17,30.09480659239403,46.16281823680452,9.539657663828956,14.202717506972496
2025-10-20,30.464053768776285,45.97213764548269,9.442452162668996,14.121356423072045
2025-10-21,30.7325049342547,45.832420542344174,9.51053388687553,13.924540636525595
2025-10-22,32.541726191542324,44.29946277117731,9.277932589388124,13.880878447892254
2025-10-23,32.88928246212325,43.38503441193726,9.440863575959991,14.284819549979504
2025-10-24,32.905235026930555,43.553996018600515,9.353186841311443,14.187582113157488
2025-10-27,32.895868834520975,43.986027610388156,9.254116058105287,13.86398749698558
2025-10-28,33.080594433251456,43.64203836573947,9.351830387659888,13.925536813349195
2025-10-29,32.68050739717835,43.693059420464465,9.514212282551402,14.112220899805772
2025-10-30,32.7522916341859,43.498589880310675,9.571188364170755,14.177930121332667
2025-10-31,31.933617669664123,44.88754327642705,9.180862508938247,13.997976544970578
2025-11-03,31.716291140454633,45.491318327212035,8.975411816858553,13.816978715474788
2025-11-04,31.566870324985448,45.521262706204936,8.914325091778318,13.997541877031313
2025-11-05,31.773033327037016,45.10725391044004,8.965054481874898,14.154658280648041
2025-11-06,32.78457986205225,43.90057623303336,9.009758057994357,14.305085846920024
2025-11-07,32.10663204674662,44.36501996399746,8.978699298401937,14.549648690853987
2025-11-10,32.41040890576281,43.82663854985487,8.99651103605687,14.766441508325451
2025-11-11,32.252092377018236,43.74009304605011,9.070410298977118,14.937404277954528
2025-11-12,32.165586995875614,43.507819102891446,9.02702851962746,15.299565381605479
2025-11-13,32.79703000052174,42.94243931216018,8.86560857179379,15.39492211552429
2025-11-14,32.352033857922585,43.38876273825038,8.616051311154939,15.643152092672096
2025-11-17,31.920698773424423,44.08767066947137,8.465713173682401,15.525917383421813
2025-11-18,31.599877418891616,44.11210253828542,8.347555587688005,15.940464455134961
2025-11-19,31.456419610839646,44.43308840522614,8.355757997553411,15.754733986380806
2025-11-20,31.289089124374758,44.73750830249342,8.283733607449301,15.689668965682522
2025-11-21,31.473294169577333,44.27659928411275,8.633132337324952,15.61697420898498
2025-11-24,31.176553869912834,44.829401265117504,8.609064742224334,15.384980122745331
2025-11-25,30.816966744078822,45.110516534419254,8.61746226061853,15.4550544608834
2025-11-26,31.711995788556596,44.27705938524122,8.481274167110792,15.529670659091394
2025-11-27,31.97148182414193,44.09328591572027,8.559098077331099,15.376134182806704
2025-11-28,31.514464261199926,44.23495032702132,8.62570126718165,15.624884144597104
2025-12-01,31.70113189924404,43.45372131485453,8.66843909844768,16.17670768745375
2025-12-02,31.063808841157737,43.60329142778661,8.908290117449589,16.42460961360608
2025-12-03,30.922896953217528,44.0841892926331,8.743453568305911,16.24946018584346
2025-12-04,30.905294621120138,43.6542407699216,8.995750530877835,16.444714078080413
2025-12-05,30.77526989627643,43.9127107826466,8.878794953766404,16.433224367310576
2025-12-08,31.023252603221447,43.5058973849889,8.878475662889333,16.592374348900318
2025-12-09,31.404860633062036,43.15982733874692,9.107993207251672,16.32731882093936
2025-12-10,31.18196715569067,43.250938447021376,9.122450385901466,16.44464401138649
2025-12-11,31.300990812653634,43.069889506659074,9.453299608964983,16.17582007172232
2025-12-12,31.076536975270784,43.09879720912923,9.55300395160475,16.27166186399523
2025-12-15,31.009097616457314,42.88969746105634,9.545377215138672,16.55582770734767
2025-12-16,31.52519423703956,42.652082013268156,9.543760829423613,16.278962920268672
2025-12-17,31.501594403049467,42.331239421243644,9.617218562695093,16.549947613011803
2025-12-18,31.206401944838134,42.58895294804063,9.80099048216754,16.40365462495369
2025-12-19,31.871491449526918,42.32323945429835,9.641815153538827,16.163453942635897
2025-12-22,32.68965820112934,41.708571624500316,9.480194132055694,16.121576042314647
2025-12-23,32.80316901760644,41.682313893035214,9.333468373247547,16.181048716110794
2025-12-24,32.06806229424509,42.01026974311906,9.32642467748994,16.595243285145916
2025-12-25,32.11652410872691,41.760533390221255,9.49626210382449,16.626680397227343
2025-12-26,32.413086643981046,41.422666255092125,9.430474376524144,16.733772724402684
2025-12-29,32.0937340601406,41.92066857863605,9.248814623575768,16.73678273764758
2025-12-30,32.576084314585124,41.212511411098,9.378930264785206,16.83247400953168
2025-12-31,32.6206966764705,41.12760487882329,9.368957782192826,16.88274066251339
2026-01-01,32.36764430536093,40.97242230147856,9.506248198905629,17.15368519425488
2026-01-02,32.31609716517188,41.293677291418554,9.653390427265759,16.73683511614381
