,AAPL,MSFT,GOOGL,TSLA
2025-05-21,152.52369218363538,398.41567640163066,149.88748748737123,325.51202912915494
2025-05-22,149.40639976903992,398.0814344948124,153.58825062671548,328.62112388035933
2025-05-23,148.58253097709252,400.79677789745006,152.53266380359346,327.11144435647475
2025-05-26,147.93732714141694,405.26585595506367,150.39022841805033,330.27073463431606
2025-05-27,146.2755604346014,403.15156039336136,150.22697156344032,336.0279488768952
2025-05-28,146.0393090125602,404.8309127459592,150.4733509021299,340.4337478531589
2025-05-29,147.0422867182724,405.2341180079292,153.06449766144414,343.29890936644995
2025-05-30,151.32163068934554,406.15609232133914,149.30263971582508,349.06981327889946
2025-06-02,151.84090827373976,401.77683654702315,152.84950348015101,355.47607573509435
2025-06-03,152.55139138886767,402.2523495626486,152.61193776901024,363.1359657371897
2025-06-04,152.5059476425106,405.5865274591962,151.75968880914485,366.96684887426306
2025-06-05,148.24190481116236,414.7482713194157,149.58044342242536,366.34849171064724
2025-06-06,148.3051950180512,421.0581309221534,145.99078154028018,367.45682490160704
2025-06-09,148.56191497855315,435.005811382578,147.91422911589055,374.4110210386629
2025-06-10,154.1744545829374,430.3600723741194,148.199742899199,370.1339222368801
2025-06-11,153.85808962030205,436.3499231138733,145.45567758297307,372.4892771160695
2025-06-12,154.6827006610598,437.9148816006117,142.75168042649818,370.6030896187426
2025-06-13,154.73198164490543,452.6666200555805,142.1524802591748,371.0739196872254
2025-06-16,152.14981816487256,447.5595089696208,145.83103365338923,378.50243856057693
2025-06-17,154.88660727980297,442.300368058706,145.38643125896945,379.9072905132622
2025-06-18,156.76492340781496,438.69878477364875,142.23167662263467,380.4940926660282
2025-06-19,158.7584165235448,425.09584698399095,141.82842472861842,373.056623126355
2025-06-20,156.728385745495,422.1063897608317,141.36933189777014,377.5510965803683
2025-06-23,160.16053892973204,417.6615373482256,135.77160389010302,381.5301384569633
2025-06-24,156.93041763309603,418.9628247632214,135.77775716705628,394.23835973655497
2025-06-25,158.44723249943777,421.4719965458172,135.42455177793053,392.758386968514
2025-06-26,163.79045783721787,433.69812191773156,136.95602588404117,394.38945292876963
2025-06-27,161.49910683020195,440.2577520613613,140.87335984395074,396.2073016987192
2025-06-30,160.26799539743357,436.8316169005941,143.37666792783264,405.92755130307677
2025-07-01,160.64769239550256,431.32672927671643,142.92374636248476,405.7022349391983
2025-07-02,159.57539434405146,434.8877971918264,140.67689983548541,407.7561492228074
2025-07-03,156.00413939390657,426.65829316333037,146.23091022573988,411.8331662227228
2025-07-04,156.30235478270424,438.756198985896,146.48994633214284,413.3496506815099
2025-07-07,153.95024048526585,446.90726612380234,146.65035368582505,410.94790828397
2025-07-08,155.18074593158806,444.1593926549767,146.7276552794349,412.5096505297047
2025-07-09,153.17900004453637,433.1419736447485,147.29449171042077,419.5208263566811
2025-07-10,156.87733188987565,442.32585101538325,147.1073444210335,413.4365624864067
2025-07-11,155.17505064477757,441.9629968835618,145.97356390233475,414.63234944101356
2025-07-14,154.56517661708446,450.567103743817,144.9076366375866,410.651413675532
2025-07-15,156.59096551280794,440.19829314585854,144.96738436500883,418.38369826075797
2025-07-16,153.84178796893892,436.6396924579747,143.9171200438219,409.2038311512493
2025-07-17,154.50659425593778,437.0711448598521,142.50914687124126,406.1452930820692
2025-07-18,157.6769970353222,437.7779317916275,142.86667989558924,408.81389808463877
2025-07-21,154.01937405554122,435.22320507989133,142.45103153623236,418.7882108713512
2025-07-22,154.58735847789808,439.689025035278,145.7955158784812,418.7597269081416
2025-07-23,155.33237762468573,433.0527357151482,140.13232471903956,415.65804503612947
2025-07-24,157.29755452685194,432.5280472602086,142.55615023730087,427.77092078342713
2025-07-25,154.5248315695733,433.7094748842972,145.3528582542701,418.8761963771373
2025-07-28,151.60788000050812,437.4595526257946,140.9674294090305,405.4503130097914
2025-07-29,152.93626611247063,442.5371831086348,140.3743157920659,408.5046023293519
2025-07-30,153.760677817274,435.4858645881932,139.7235649180351,405.8105037864945
2025-07-31,154.48275405857441,425.87338482944364,136.90478682221902,399.9750378924353
2025-08-01,155.43102479058822,434.43633112594983,135.4363989752351,404.60154251515456
2025-08-04,153.99238485193027,437.0122221321806,133.30814107502545,406.46334570134275
2025-08-05,154.6747700192386,432.5198187047437,136.93832742855471,403.4093047919863
2025-08-06,155.50173837186983,442.99444983506845,138.99042862377743,396.04540879240517
2025-08-07,153.98374041662086,444.18542056177154,141.77394297268793,401.6059637972761
2025-08-08,158.4404730428147,452.46757673339374,143.44423019364592,405.90687374569706
2025-08-11,159.71856147618962,453.359825775976,141.1524803387856,405.6923711253785
2025-08-12,157.01812907448925,467.80991256093233,140.17772449061775,417.3201898998632
2025-08-13,158.7160192999905,480.57885303029326,141.34199203931274,411.02439867831856
2025-08-14,156.54918604177297,479.2493302768721,138.88773566422958,402.0168326197874
2025-08-15,158.54943897624995,486.6989967693395,140.50798062800837,398.23476403016684
2025-08-18,161.45925601633158,491.8845059906248,140.13829400382207,398.3502595395091
2025-08-19,159.62935735551164,502.4630759996713,139.48727056239113,400.1933566317496
2025-08-20,162.09248628072066,495.6827420159461,141.11146841890226,399.137293395038
2025-08-21,163.25538592524427,501.27074955185503,142.1904818917812,401.63725553978946
2025-08-22,165.42936162498881,509.7231143646572,141.56072243649146,394.4930993279301
2025-08-25,170.29965618755384,496.779888796745,144.16237914105338,403.4263567794242
2025-08-26,169.84164133081538,488.45508971803145,141.96756565914188,403.32916721432434
2025-08-27,168.0902750289233,473.9996518355066,143.4203646522523,410.48976015347097
2025-08-28,166.01511492873993,472.5568463574844,144.83932640519782,413.0093820397506
2025-08-29,164.1495993202339,478.115657981649,144.31166732800517,416.25209625124535
2025-09-01,164.12440739919222,489.3697413904304,145.16239206687786,420.2271229352759
2025-09-02,165.12938393758978,490.4059342571715,142.58420309818754,423.4719526825795
2025-09-03,165.98133065796895,502.88094859687834,144.7043319777777,427.98182194629527
2025-09-04,168.20873029273562,492.9793779711641,144.4494061466079,436.9476638717851
2025-09-05,168.41222647673422,480.88364519891763,143.46338150517644,438.67910083920896
2025-09-08,172.25550989965106,480.97235121192807,145.8667974938883,443.79091278963966
2025-09-09,171.74748573997843,484.2341068502273,144.47456447592813,443.6464896569217
2025-09-10,178.93100759981573,484.4922561019471,141.5701359811772,453.68411917376824
2025-09-11,180.79394144172184,469.96466996498947,138.40986820374536,449.54677851575065
2025-09-12,178.65551354625973,469.82019271352885,139.81051078847537,462.1536371121094
2025-09-15,175.97012757792066,461.1121982126804,137.2695754861921,462.35233293410994
2025-09-16,177.42580786821367,466.22146744985406,141.02487865877865,452.9081401825461
2025-09-17,177.01528208063027,469.26921639580166,136.76722647223974,454.2486212543539
2025-09-18,179.0954037903621,463.141912519377,140.38990631608215,450.08102788223414
2025-09-19,180.55370014670237,460.0555343733006,140.98084460923127,456.2262794282323
2025-09-22,180.54548384550097,453.22772354620145,140.92392089709963,452.2377521418988
2025-09-23,178.44175821383743,453.2774271457663,139.9199881853508,449.68582009307323
2025-09-24,174.57493756806386,460.2487940207259,140.904999543339,437.4137439047272
2025-09-25,173.58998184443993,453.9294911368283,140.97420943806137,434.9078473709756
2025-09-26,176.0036825735238,457.8420566175222,143.45650513633993,419.555790256818
2025-09-29,176.75573881974248,454.6864658632554,143.8545920627751,410.0331362333097
2025-09-30,173.64101889406766,449.76284051840184,144.33204580679777,415.1465347734839
2025-10-01,174.2774331389921,449.52084354355577,143.69889252774234,420.482995701003
2025-10-02,175.47124858222816,443.02153214539845,143.7299517742775,423.6165144356642
2025-10-03,173.33319962875737,439.817826671736,144.54781498488722,417.9267550249645
2025-10-06,173.91942145493496,432.3884268587028,140.99535716588852,418.07741957382797
2025-10-07,174.25895226096114,445.5978832491634,138.29618694566923,418.5059747145422
2025-10-08,171.45991261980484,446.3157315418808,139.9876856609519,411.68707028662124
2025-10-09,172.5661307675027,442.1154839329296,140.49835105495484,421.41767450201627
2025-10-10,174.20544721342316,444.0155073505439,140.2634552276945,427.42216347691334
2025-10-13,177.2255716897607,443.75170797054955,140.45523853625411,426.4717202593531
2025-10-14,180.2208175281376,442.76621508123907,141.34115280062616,427.1101531496342
2025-10-15,176.6941858739786,447.33075785018553,140.35180049543933,428.91357894294214
2025-10-16,174.40285054893272,452.90547813798355,138.86758050078217,416.249283583097
2025-10-17,175.94248357736407,449.8008022623702,139.42863004443575,415.16488634886196
2025-10-20,177.49292599728687,446.41296958154385,137.53655994555217,411.3767802547967
2025-10-21,179.06090960248784,445.065950484267,138.53124340436355,405.6520803473426
2025-10-22,189.60799905019968,430.1929388339579,135.14727393700252,404.392436355748
2025-10-23,191.44294077166953,420.8948909555683,137.38416826875041,415.7475715972441
2025-10-24,194.9177461740049,429.9947376088333,138.51155425274348,420.20844508358545
2025-10-27,197.92534116085383,441.08626349056806,139.19863974078376,417.0788844329122
2025-10-28,200.08150810534357,439.9338949116823,141.40679449426528,421.1294347224235
2025-10-29,199.36058582677563,444.233918849742,145.09864483419238,430.44322900339324
2025-10-30,201.85525635927664,446.8093973202779,147.4701909786408,436.8991567445555
2025-10-31,199.74372259894872,467.9501648859722,143.5649785419174,437.78440214140045
2025-11-03,199.26082034579716,476.33971283872137,140.97234081126555,434.03286048698743
2025-11-04,198.0367893160851,475.96761093415034,139.81147813521864,439.07239189477787
2025-11-05,198.5058654985143,469.688366734869,140.02565326770053,442.1646910313705
2025-11-06,205.6249454070222,458.9074919386622,141.27304792381724,448.60762417767415
2025-11-07,200.10132290584812,460.8341340305638,139.89707834880903,453.3960377121271
2025-11-10,202.39112166965097,456.1354841745672,140.4497830461798,461.05506854742066
2025-11-11,197.72832983652592,446.9299461147763,139.02021133881075,457.88471108273365
2025-11-12,196.5570198712388,443.11162242315237,137.9055995727798,467.46185249458426
2025-11-13,199.99525951085332,436.4360784156331,135.15550699326573,469.3887592252524
2025-11-14,200.42028802546298,447.9877196828891,133.44072068292567,484.5452780199312
2025-11-17,197.41353190488607,454.4335971515917,130.8904881416444,480.1001081587467
2025-11-18,195.52572286073286,454.9095038866955,129.12722878373242,493.16185534674844
2025-11-19,197.74762499571312,465.5402517758384,131.3190852214584,495.20277049783556
2025-11-20,195.8130979811937,466.6264578603677,129.60296911152014,490.9447306467533
2025-11-21,196.67908047377182,461.14656163121225,134.87280045781895,487.95847531186865
2025-11-24,197.04532027432694,472.2257932916354,136.02978110347775,486.1888116868036
2025-11-25,195.35220060983053,476.6010202987813,136.56764391059443,489.85659824201485
2025-11-26,201.86593686312153,469.7502134492542,134.97103485320702,494.2784960107209
2025-11-27,204.02511525376056,468.9667805804144,136.54911127524701,490.6118468421381
2025-11-28,198.07025488704207,463.36542555878196,135.53259500222737,491.0165629740922
2025-12-01,198.86055116132627,454.3071731185675,135.94235233496522,507.38078011331646
2025-12-02,197.12435788422536,461.1621017613778,141.325310285356,521.1354860147449
2025-12-03,199.88124342654595,474.9233006097703,141.29112593487238,525.1710911610745
2025-12-04,197.74533805014383,465.5309445732356,143.89668109874214,526.1016897547553
2025-12-05,197.6432653140036,470.02303998866665,142.55228570133602,527.6828009209247
2025-12-08,199.37908661798195,466.0034734835215,142.64964338741208,533.17627342593
2025-12-09,202.20967973671353,463.16263829512684,146.61141240216287,525.6418661297298
2025-12-10,198.81441582569386,459.60912912279747,145.41053770888234,524.2504868697216
2025-12-11,198.0587310387303,454.2118018310336,149.54067555615816,511.766930333241
2025-12-12,196.88925521760433,455.09629392492707,151.31060409168234,515.455661630522
2025-12-15,195.20043248077073,449.98017447006333,150.21896022526332,521.0897731568049
2025-12-16,200.60888027655574,452.35705500652574,151.82802358188695,517.9515309158236
2025-12-17,202.07392441913714,452.5717844590921,154.22942344564663,530.8164438128701
2025-12-18,198.50083858759726,451.50686760243207,155.85782951990743,521.7101293366544
2025-12-19,201.4787562116729,445.9175089439483,152.37919818047126,510.8942895885847
2025-12-22,208.14153356477314,442.61123845888363,150.90568804644658,513.2463515345887
2025-12-23,211.62310444924574,448.17522873768564,150.53252563535554,521.944047648252
2025-12-24,207.06312091376986,452.09973938258116,150.55155055586496,535.7765048938217
2025-12-25,205.81707700704536,446.0336828238812,152.14075642846765,532.7560896849683
2025-12-26,209.98536724772183,447.2552440260803,152.7362733936339,542.0414676283403
2025-12-29,208.01919399971246,452.8559829007911,149.86811443035282,542.4068213299231
2025-12-30,209.66501606035018,442.0841264740605,150.91082967533583,541.6828031667059
2025-12-31,212.3648766838073,446.24321510846147,152.48276146615174,549.5439252015506
2026-01-01,209.67983647228775,442.3703048944997,153.95533182819352,555.6137901936758
2026-01-02,209.75751833052098,446.7154159075609,156.6457119767191,543.1777514354385
